day,station_id,station_name,latitude,longitude,total_rainfall
2022-01-03,S84,Simei Avenue,1.3437,103.9444,2.0
2022-01-03,S88,Toa Payoh North,1.3427,103.8482,0.8
2022-01-03,S89,Tuas Road,1.31985,103.66162,1.6
2022-01-03,S90,Bukit Timah Road,1.3191,103.8191,2.0
2022-01-03,S900,Seletar Aerospace View,1.41284,103.86922,1.2
2022-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,6.800000000000001
2022-01-04,S08,Upper Thomson Road,1.3701,103.8271,17.599999999999994
2022-01-04,S100,Woodlands Road,1.4172,103.74855,12.999999999999998
2022-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,31.999999999999993
2022-01-04,S106,Pulau Ubin,1.4168,103.9673,8.399999999999999
2022-01-04,S107,East Coast Parkway,1.3135,103.9625,4.000000000000001
2022-01-04,S108,Marina Gardens Drive,1.2799,103.8703,2.4000000000000004
2022-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,11.799999999999992
2022-01-04,S111,Scotts Road,1.31055,103.8365,6.400000000000002
2022-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,25.199999999999996
2022-01-04,S113,Marine Parade Road,1.30648,103.9104,2.0
2022-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,9.399999999999997
2022-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,12.799999999999995
2022-01-04,S116,West Coast Highway,1.281,103.754,5.4
2022-01-04,S118,Handy Road,1.2994,103.8461,5.0
2022-01-04,S119,Nicoll Highway,1.30105,103.8666,3.2000000000000006
2022-01-04,S120,Holland Road,1.30874,103.818,7.6
2022-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,18.4
2022-01-04,S123,Towner Road,1.3214,103.8577,9.599999999999996
2022-01-04,S201,S201,1.32311,103.76714,6.2
2022-01-04,S202,S202,1.30968,103.7578,1.818
2022-01-04,S203,S203,1.29164,103.7702,4.421999999999999
2022-01-04,S204,S204,1.40081,103.88217,13.266000000000007
2022-01-04,S205,S205,1.38829,103.9116,18.36000000000001
2022-01-04,S207,S207,1.32485,103.95836,5.6279999999999974
2022-01-04,S208,S208,1.3136,104.00317,0.612
2022-01-04,S209,S209,1.42111,103.84472,26.462000000000028
2022-01-04,S210,S210,1.44003,103.76904,21.708
2022-01-04,S211,S211,1.42918,103.75711,24.563
2022-01-04,S212,S212,1.31835,103.93574,5.000000000000002
2022-01-04,S213,S213,1.32427,103.8097,10.999999999999996
2022-01-04,S214,S214,1.29911,103.88289,1.9700000000000004
2022-01-04,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,3.0449999999999995
2022-01-04,S216,S216,1.36019,103.85335,10.200000000000006
2022-01-04,S217,S217,1.35041,103.85526,9.258999999999997
2022-01-04,S218,S218,1.36491,103.75065,6.731999999999999
2022-01-04,S219,S219,1.37999,103.87643,7.838999999999996
2022-01-04,S220,S220,1.38666,103.89797,7.714000000000003
2022-01-04,S221,S221,1.35691,103.89088,2.574
2022-01-04,S222,S222,1.28987,103.82364,10.251000000000005
2022-01-04,S223,S223,1.29984,103.80264,14.007
2022-01-04,S224,S224,1.34392,103.98409,3.4170000000000007
2022-01-04,S226,S226,1.27472,103.80389,4.000000000000001
2022-01-04,S227,S227,1.43944,103.80389,24.038000000000014
2022-01-04,S228,S228,1.34703,103.70073,3.762
2022-01-04,S229,S229,1.35167,103.72195,20.706
2022-01-04,S230,S230,1.30167,103.76444,2.6000000000000005
2022-01-04,S24,Upper Changi Road North,1.3678,103.9826,4.800000000000001
2022-01-04,S33,Jurong Pier Road,1.3081,103.71,2.2
2022-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,6.2
2022-01-04,S40,Mandai Lake Road,1.4044,103.78962,28.999999999999996
2022-01-04,S43,Kim Chuan Road,1.3399,103.8878,2.1999999999999997
2022-01-04,S44,Nanyang Avenue,1.34583,103.68166,5.400000000000001
2022-01-04,S50,Clementi Road,1.3337,103.7768,4.6000000000000005
2022-01-04,S66,Kranji Way,1.4387,103.7363,17.999999999999996
2022-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,11.199999999999998
2022-01-04,S71,Kent Ridge Road,1.2923,103.7815,2.6000000000000005
2022-01-04,S77,Alexandra Road,1.2937,103.8125,10.8
2022-01-04,S78,Poole Road,1.30703,103.89067,2.0
2022-01-04,S79,Somerset Road,1.3004,103.8372,7.400000000000001
2022-01-04,S81,Punggol Central,1.4029,103.9092,17.59999999999999
2022-01-04,S82,Tuas West Road,1.3247,103.6351,10.599999999999998
2022-01-04,S84,Simei Avenue,1.3437,103.9444,9.399999999999997
2022-01-04,S88,Toa Payoh North,1.3427,103.8482,12.399999999999997
2022-01-04,S89,Tuas Road,1.31985,103.66162,7.2
2022-01-04,S90,Bukit Timah Road,1.3191,103.8191,8.799999999999997
2022-01-04,S900,Seletar Aerospace View,1.41284,103.86922,12.399999999999991
2022-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,17.999999999999996
2022-01-05,S08,Upper Thomson Road,1.3701,103.8271,0.2
