day,station_id,station_name,latitude,longitude,aggregated_value
2024-01-01,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,91.88221906116638
2024-01-01,S117,Banyan Road,1.256,103.679,89.04787456445997
2024-01-01,S50,Clementi Road,1.3337,103.7768,92.57182705718284
2024-01-01,S43,Kim Chuan Road,1.3399,103.8878,88.21321839080463
2024-01-01,S44,Nanyang Avenue,1.34583,103.68166,90.59520166898466
2024-01-01,S121,Old Choa Chu Kang Road,1.37288,103.72244,98.69756606397743
2024-01-01,S111,Scotts Road,1.31055,103.8365,91.38547486033525
2024-01-01,S60,Sentosa,1.25,103.8279,87.10771905424181
2024-01-01,S115,Tuas South Avenue 3,1.29377,103.61843,88.14832464631468
2024-01-01,S24,Upper Changi Road North,1.3678,103.9826,91.70940766550521
2024-01-01,S116,West Coast Highway,1.281,103.754,94.9678048780492
2024-01-01,S104,Woodlands Avenue 9,1.44387,103.78538,91.54447533009036
2024-01-01,S107,East Coast Parkway,1.3135,103.9625,90.78732590529206
2024-01-02,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,80.57510668563299
2024-01-02,S117,Banyan Road,1.256,103.679,82.06211699164349
2024-01-02,S50,Clementi Road,1.3337,103.7768,83.16692147324522
2024-01-02,S107,East Coast Parkway,1.3135,103.9625,76.63831101956752
2024-01-02,S43,Kim Chuan Road,1.3399,103.8878,79.27395683453237
2024-01-02,S44,Nanyang Avenue,1.34583,103.68166,80.12593880389412
2024-01-02,S121,Old Choa Chu Kang Road,1.37288,103.72244,88.74728789986159
2024-01-02,S111,Scotts Road,1.31055,103.8365,80.35312934631443
2024-01-02,S115,Tuas South Avenue 3,1.29377,103.61843,79.64756918474183
2024-01-02,S24,Upper Changi Road North,1.3678,103.9826,82.03235704323563
2024-01-02,S116,West Coast Highway,1.281,103.754,83.07376133984671
2024-01-02,S104,Woodlands Avenue 9,1.44387,103.78538,82.4489568845619
2024-01-02,S60,Sentosa,1.25,103.8279,90.64517766497467
2024-01-03,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,81.12430703624732
