day,station_id,station_name,latitude,longitude,total_rainfall
2019-01-02,S120,Holland Road,1.30874,103.818,0.0
2019-01-02,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-02,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-02,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-02,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2019-01-02,S07,Lornie Road,1.3415,103.8334,0.0
2019-01-02,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-02,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-02,S113,Marine Parade Road,1.30648,103.9104,0.0
2019-01-02,S44,Nanyang Avenue,1.34583,103.68166,0.0
2019-01-02,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-02,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.2
2019-01-02,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2019-01-02,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-02,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2019-01-02,S78,Poole Road,1.30703,103.89067,0.0
2019-01-02,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-02,S81,Punggol Central,1.4029,103.9092,0.0
2019-01-02,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-02,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-02,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-02,S60,Sentosa,1.25,103.8279,0.0
2019-01-02,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-02,S92,South Buona Vista Road,1.2841,103.7886,0.0
2019-01-02,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-02,S123,Towner Road,1.3214,103.8577,0.0
2019-01-02,S89,Tuas Road,1.31985,103.66162,0.0
2019-01-02,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2019-01-02,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-02,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-02,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-02,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-02,S08,Upper Thomson Road,1.3701,103.8271,0.4
2019-01-02,S116,West Coast Highway,1.281,103.754,0.0
2019-01-02,S100,Woodlands Road,1.4172,103.74855,0.0
2019-01-02,S46,Sime Road,1.3416,103.8106,0.0
2019-01-03,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-03,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-03,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.2
2019-01-03,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-03,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2019-01-03,S90,Bukit Timah Road,1.3191,103.8191,0.2
2019-01-03,S61,Chai Chee Street,1.323,103.9217,0.0
2019-01-03,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2019-01-03,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2019-01-03,S50,Clementi Road,1.3337,103.7768,2.4000000000000004
2019-01-03,S107,East Coast Parkway,1.3135,103.9625,0.0
2019-01-03,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2019-01-03,S118,Handy Road,1.2994,103.8461,0.0
2019-01-03,S120,Holland Road,1.30874,103.818,0.0
2019-01-03,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-03,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-03,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-03,S112,Lim Chu Kang Road,1.43854,103.70131,0.2
2019-01-03,S07,Lornie Road,1.3415,103.8334,0.2
2019-01-03,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-03,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-03,S113,Marine Parade Road,1.30648,103.9104,0.0
2019-01-03,S44,Nanyang Avenue,1.34583,103.68166,0.2
2019-01-03,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-03,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2019-01-03,S35,Old Toh Tuck Road,1.3329,103.7556,0.6000000000000001
2019-01-03,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2019-01-03,S78,Poole Road,1.30703,103.89067,0.4
2019-01-03,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-03,S81,Punggol Central,1.4029,103.9092,0.0
2019-01-03,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-03,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-03,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-03,S60,Sentosa,1.25,103.8279,0.6000000000000001
2019-01-03,S46,Sime Road,1.3416,103.8106,0.0
2019-01-03,S84,Simei Avenue,1.3437,103.9444,0.0
2019-01-03,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-03,S92,South Buona Vista Road,1.2841,103.7886,0.4
2019-01-03,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-03,S123,Towner Road,1.3214,103.8577,2.0
2019-01-03,S89,Tuas Road,1.31985,103.66162,0.2
2019-01-03,S115,Tuas South Avenue 3,1.29377,103.61843,0.2
2019-01-03,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-03,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-03,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-03,S08,Upper Thomson Road,1.3701,103.8271,0.0
2019-01-03,S116,West Coast Highway,1.281,103.754,0.0
2019-01-03,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-03,S100,Woodlands Road,1.4172,103.74855,0.2
2019-01-03,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2019-01-04,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-04,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2019-01-04,S117,Banyan Road,1.256,103.679,0.0
2019-01-04,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-04,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2019-01-04,S90,Bukit Timah Road,1.3191,103.8191,0.0
2019-01-04,S61,Chai Chee Street,1.323,103.9217,0.0
2019-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2019-01-04,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2019-01-04,S50,Clementi Road,1.3337,103.7768,0.0
2019-01-04,S107,East Coast Parkway,1.3135,103.9625,0.0
2019-01-04,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2019-01-04,S118,Handy Road,1.2994,103.8461,0.0
2019-01-04,S120,Holland Road,1.30874,103.818,0.0
2019-01-04,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-04,S71,Kent Ridge Road,1.2923,103.7815,0.0
2019-01-04,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-04,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2019-01-04,S07,Lornie Road,1.3415,103.8334,0.0
2019-01-04,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-04,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-04,S113,Marine Parade Road,1.30648,103.9104,0.0
2019-01-04,S44,Nanyang Avenue,1.34583,103.68166,0.0
2019-01-04,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2019-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2019-01-04,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2019-01-04,S78,Poole Road,1.30703,103.89067,0.0
2019-01-04,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-04,S81,Punggol Central,1.4029,103.9092,0.0
2019-01-04,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-04,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-04,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-04,S60,Sentosa,1.25,103.8279,0.0
2019-01-04,S46,Sime Road,1.3416,103.8106,0.0
2019-01-04,S84,Simei Avenue,1.3437,103.9444,0.0
2019-01-04,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-04,S92,South Buona Vista Road,1.2841,103.7886,0.0
2019-01-04,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-04,S123,Towner Road,1.3214,103.8577,0.0
2019-01-04,S89,Tuas Road,1.31985,103.66162,0.0
2019-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2019-01-04,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-04,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-04,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-04,S08,Upper Thomson Road,1.3701,103.8271,0.0
2019-01-04,S116,West Coast Highway,1.281,103.754,0.0
2019-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-04,S100,Woodlands Road,1.4172,103.74855,0.0
2019-01-04,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2019-01-06,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-06,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2019-01-06,S117,Banyan Road,1.256,103.679,0.0
2019-01-06,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-06,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2019-01-06,S90,Bukit Timah Road,1.3191,103.8191,0.0
2019-01-06,S61,Chai Chee Street,1.323,103.9217,0.0
2019-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2019-01-06,S50,Clementi Road,1.3337,103.7768,0.0
2019-01-06,S107,East Coast Parkway,1.3135,103.9625,1.4000000000000001
2019-01-06,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2019-01-06,S118,Handy Road,1.2994,103.8461,0.0
2019-01-06,S120,Holland Road,1.30874,103.818,0.0
2019-01-06,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-06,S71,Kent Ridge Road,1.2923,103.7815,0.0
2019-01-06,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-06,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2019-01-06,S07,Lornie Road,1.3415,103.8334,0.8
2019-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-06,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-06,S113,Marine Parade Road,1.30648,103.9104,0.0
2019-01-06,S44,Nanyang Avenue,1.34583,103.68166,0.2
2019-01-06,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2019-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2019-01-06,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2019-01-06,S78,Poole Road,1.30703,103.89067,0.0
2019-01-06,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-06,S81,Punggol Central,1.4029,103.9092,0.0
2019-01-06,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-06,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-06,S60,Sentosa,1.25,103.8279,0.0
2019-01-06,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-06,S92,South Buona Vista Road,1.2841,103.7886,0.0
2019-01-06,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-06,S123,Towner Road,1.3214,103.8577,0.0
2019-01-06,S89,Tuas Road,1.31985,103.66162,0.0
2019-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2019-01-06,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-06,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-06,S08,Upper Thomson Road,1.3701,103.8271,0.0
2019-01-06,S116,West Coast Highway,1.281,103.754,0.0
2019-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-06,S100,Woodlands Road,1.4172,103.74855,0.0
2019-01-06,S91,,,,0.0
2019-01-06,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2019-01-06,S46,Sime Road,1.3416,103.8106,0.0
2019-01-07,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-07,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2019-01-07,S117,Banyan Road,1.256,103.679,0.0
2019-01-07,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-07,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2019-01-07,S90,Bukit Timah Road,1.3191,103.8191,0.0
2019-01-07,S61,Chai Chee Street,1.323,103.9217,0.0
2019-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2019-01-07,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2019-01-07,S50,Clementi Road,1.3337,103.7768,0.0
2019-01-07,S107,East Coast Parkway,1.3135,103.9625,0.0
2019-01-07,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2019-01-07,S118,Handy Road,1.2994,103.8461,0.0
2019-01-07,S120,Holland Road,1.30874,103.818,0.0
2019-01-07,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-07,S71,Kent Ridge Road,1.2923,103.7815,0.0
2019-01-07,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-07,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2019-01-07,S07,Lornie Road,1.3415,103.8334,0.0
2019-01-07,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-07,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-07,S113,Marine Parade Road,1.30648,103.9104,0.0
2019-01-07,S44,Nanyang Avenue,1.34583,103.68166,0.0
2019-01-07,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2019-01-07,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2019-01-07,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-07,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2019-01-07,S78,Poole Road,1.30703,103.89067,0.0
2019-01-07,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-07,S81,Punggol Central,1.4029,103.9092,0.0
2019-01-07,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-07,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-07,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-07,S60,Sentosa,1.25,103.8279,0.0
2019-01-07,S46,Sime Road,1.3416,103.8106,0.0
2019-01-07,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-07,S92,South Buona Vista Road,1.2841,103.7886,0.0
2019-01-07,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-07,S123,Towner Road,1.3214,103.8577,0.0
2019-01-07,S89,Tuas Road,1.31985,103.66162,0.0
2019-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2019-01-07,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-07,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-07,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-07,S08,Upper Thomson Road,1.3701,103.8271,0.0
2019-01-07,S116,West Coast Highway,1.281,103.754,0.0
2019-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-07,S100,Woodlands Road,1.4172,103.74855,0.0
2019-01-07,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2019-01-07,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-08,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-08,S77,Alexandra Road,1.2937,103.8125,10.8
2019-01-08,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,3.4
2019-01-08,S117,Banyan Road,1.256,103.679,0.0
2019-01-08,S55,Buangkok Green,1.3837,103.886,4.8
2019-01-08,S64,Bukit Panjang Road,1.3824,103.7603,2.4000000000000004
2019-01-08,S90,Bukit Timah Road,1.3191,103.8191,6.2
2019-01-08,S61,Chai Chee Street,1.323,103.9217,10.799999999999997
2019-01-08,S114,Choa Chu Kang Avenue 4,1.38,103.73,4.200000000000001
2019-01-08,S11,Choa Chu Kang Road,1.3746,103.6938,10.399999999999999
2019-01-08,S50,Clementi Road,1.3337,103.7768,6.200000000000001
2019-01-08,S107,East Coast Parkway,1.3135,103.9625,8.8
2019-01-08,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,16.24
2019-01-08,S118,Handy Road,1.2994,103.8461,15.0
2019-01-08,S120,Holland Road,1.30874,103.818,10.0
2019-01-08,S33,Jurong Pier Road,1.3081,103.71,15.799999999999999
2019-01-08,S43,Kim Chuan Road,1.3399,103.8878,5.6000000000000005
2019-01-08,S66,Kranji Way,1.4387,103.7363,0.8
2019-01-08,S112,Lim Chu Kang Road,1.43854,103.70131,1.0
2019-01-08,S07,Lornie Road,1.3415,103.8334,5.0
2019-01-08,S40,Mandai Lake Road,1.4044,103.78962,3.0
2019-01-08,S108,Marina Gardens Drive,1.2799,103.8703,13.000000000000002
2019-01-08,S113,Marine Parade Road,1.30648,103.9104,14.4
2019-01-08,S44,Nanyang Avenue,1.34583,103.68166,10.0
2019-01-08,S119,Nicoll Highway,1.30105,103.8666,11.0
2019-01-08,S121,Old Choa Chu Kang Road,1.37288,103.72244,7.800000000000001
2019-01-08,S35,Old Toh Tuck Road,1.3329,103.7556,8.4
2019-01-08,S29,Pasir Ris Drive 12,1.387,103.935,3.4000000000000004
2019-01-08,S94,Pasir Ris Street 51,1.3662,103.9528,7.800000000000001
2019-01-08,S78,Poole Road,1.30703,103.89067,17.0
2019-01-08,S106,Pulau Ubin,1.4168,103.9673,6.0
2019-01-08,S81,Punggol Central,1.4029,103.9092,2.8000000000000003
2019-01-08,S111,Scotts Road,1.31055,103.8365,8.200000000000001
2019-01-08,S900,Seletar Aerospace View,1.41284,103.86922,1.4
2019-01-08,S122,Sembawang Road,1.41731,103.8249,1.9999999999999998
2019-01-08,S60,Sentosa,1.25,103.8279,15.799999999999999
2019-01-08,S46,Sime Road,1.3416,103.8106,2.2
2019-01-08,S79,Somerset Road,1.3004,103.8372,14.600000000000003
2019-01-08,S92,South Buona Vista Road,1.2841,103.7886,8.799999999999999
2019-01-08,S88,Toa Payoh North,1.3427,103.8482,5.6000000000000005
2019-01-08,S123,Towner Road,1.3214,103.8577,8.999999999999998
2019-01-08,S89,Tuas Road,1.31985,103.66162,21.999999999999996
2019-01-08,S115,Tuas South Avenue 3,1.29377,103.61843,4.2
2019-01-08,S82,Tuas West Road,1.3247,103.6351,18.0
2019-01-08,S24,Upper Changi Road North,1.3678,103.9826,0.6000000000000001
2019-01-08,S69,Upper Peirce Reservoir Park,1.37,103.805,7.600000000000001
2019-01-08,S08,Upper Thomson Road,1.3701,103.8271,4.800000000000001
2019-01-08,S116,West Coast Highway,1.281,103.754,8.399999999999999
2019-01-08,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-08,S100,Woodlands Road,1.4172,103.74855,2.2
2019-01-08,S91,Yishun Avenue 5,1.4301,103.8308,0.8
2019-01-08,S71,Kent Ridge Road,1.2923,103.7815,0.0
2019-01-09,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-09,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-09,S117,Banyan Road,1.256,103.679,0.8
2019-01-09,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-09,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2019-01-09,S90,Bukit Timah Road,1.3191,103.8191,0.0
2019-01-09,S61,Chai Chee Street,1.323,103.9217,0.0
2019-01-09,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2019-01-09,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2019-01-09,S50,Clementi Road,1.3337,103.7768,0.0
2019-01-09,S107,East Coast Parkway,1.3135,103.9625,0.0
2019-01-09,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2019-01-09,S118,Handy Road,1.2994,103.8461,0.0
2019-01-09,S120,Holland Road,1.30874,103.818,0.0
2019-01-09,S33,Jurong Pier Road,1.3081,103.71,0.0
2019-01-09,S43,Kim Chuan Road,1.3399,103.8878,0.0
2019-01-09,S66,Kranji Way,1.4387,103.7363,0.0
2019-01-09,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2019-01-09,S07,Lornie Road,1.3415,103.8334,0.0
2019-01-09,S40,Mandai Lake Road,1.4044,103.78962,0.0
2019-01-09,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2019-01-09,S113,Marine Parade Road,1.30648,103.9104,0.2
2019-01-09,S44,Nanyang Avenue,1.34583,103.68166,0.2
2019-01-09,S119,Nicoll Highway,1.30105,103.8666,0.0
2019-01-09,S121,Old Choa Chu Kang Road,1.37288,103.72244,6.2
2019-01-09,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2019-01-09,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2019-01-09,S94,Pasir Ris Street 51,1.3662,103.9528,0.2
2019-01-09,S78,Poole Road,1.30703,103.89067,0.0
2019-01-09,S106,Pulau Ubin,1.4168,103.9673,0.0
2019-01-09,S81,Punggol Central,1.4029,103.9092,0.2
2019-01-09,S111,Scotts Road,1.31055,103.8365,0.0
2019-01-09,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2019-01-09,S122,Sembawang Road,1.41731,103.8249,0.0
2019-01-09,S60,Sentosa,1.25,103.8279,0.0
2019-01-09,S46,Sime Road,1.3416,103.8106,0.0
2019-01-09,S84,Simei Avenue,1.3437,103.9444,0.0
2019-01-09,S79,Somerset Road,1.3004,103.8372,0.0
2019-01-09,S92,South Buona Vista Road,1.2841,103.7886,0.0
2019-01-09,S88,Toa Payoh North,1.3427,103.8482,0.0
2019-01-09,S123,Towner Road,1.3214,103.8577,0.0
2019-01-09,S89,Tuas Road,1.31985,103.66162,0.0
2019-01-09,S115,Tuas South Avenue 3,1.29377,103.61843,1.8
2019-01-09,S82,Tuas West Road,1.3247,103.6351,0.0
2019-01-09,S24,Upper Changi Road North,1.3678,103.9826,0.0
2019-01-09,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2019-01-09,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2019-01-09,S08,Upper Thomson Road,1.3701,103.8271,0.0
2019-01-09,S116,West Coast Highway,1.281,103.754,0.2
2019-01-09,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2019-01-09,S100,Woodlands Road,1.4172,103.74855,0.0
2019-01-09,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2019-01-09,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2019-01-10,S105,Admiralty Road West,1.45817,103.79525,0.0
2019-01-10,S77,Alexandra Road,1.2937,103.8125,0.0
2019-01-10,S117,Banyan Road,1.256,103.679,0.0
2019-01-10,S55,Buangkok Green,1.3837,103.886,0.0
2019-01-10,S64,Bukit Panjang Road,1.3824,103.7603,0.0
