day,station_id,station_name,latitude,longitude,aggregated_value
2018-01-03,S33,Jurong Pier Road,1.3081,103.71,6.400000000000002
2018-01-03,S71,Kent Ridge Road,1.2923,103.7815,0.0
2018-01-03,S43,Kim Chuan Road,1.3399,103.8878,4.6
2018-01-03,S66,Kranji Way,1.4387,103.7363,3.2
2018-01-03,S112,Lim Chu Kang Road,1.43854,103.70131,0.2
2018-01-03,S07,Lornie Road,1.3415,103.8334,11.6
2018-01-03,S40,Mandai Lake Road,1.4044,103.78962,0.4
2018-01-03,S108,Marina Gardens Drive,1.2799,103.8703,5.0
2018-01-03,S113,Marine Parade Road,1.30648,103.9104,29.6
2018-01-03,S44,Nanyang Avenue,1.34583,103.68166,4.200000000000001
2018-01-03,S119,Nicoll Highway,1.30105,103.8666,15.4
2018-01-03,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2018-01-03,S35,Old Toh Tuck Road,1.3329,103.7556,1.2000000000000002
2018-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,13.599999999999998
2018-01-03,S78,Poole Road,1.30703,103.89067,20.6
2018-01-03,S106,Pulau Ubin,1.4168,103.9673,18.2
2018-01-03,S81,Punggol Central,1.4029,103.9092,21.599999999999998
2018-01-03,S111,Scotts Road,1.31055,103.8365,45.2
2018-01-03,S900,Seletar Aerospace View,1.41284,103.86922,26.400000000000002
2018-01-03,S122,Sembawang Road,1.41731,103.8249,36.4
2018-01-03,S60,Sentosa,1.25,103.8279,1.4000000000000001
2018-01-03,S46,Sime Road,1.3416,103.8106,21.4
2018-01-03,S84,Simei Avenue,1.3437,103.9444,19.599999999999998
2018-01-03,S79,Somerset Road,1.3004,103.8372,28.799999999999997
2018-01-03,S92,South Buona Vista Road,1.2841,103.7886,0.2
2018-01-03,S88,Toa Payoh North,1.3427,103.8482,4.200000000000001
2018-01-03,S123,Towner Road,1.3214,103.8577,7.200000000000002
2018-01-03,S89,Tuas Road,1.31985,103.66162,0.4
2018-01-03,S115,Tuas South Avenue 3,1.29377,103.61843,0.8
2018-01-03,S82,Tuas West Road,1.3247,103.6351,0.2
2018-01-03,S24,Upper Changi Road North,1.3678,103.9826,2.8
2018-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,18.0
2018-01-03,S36,Upper Serangoon Road,1.3382,103.8657,5.000000000000001
2018-01-03,S08,Upper Thomson Road,1.3701,103.8271,18.4
2018-01-03,S116,West Coast Highway,1.281,103.754,0.0
2018-01-03,S100,Woodlands Road,1.4172,103.74855,0.2
2018-01-03,S91,Yishun Avenue 5,1.4301,103.8308,23.8
2018-01-04,S77,Alexandra Road,1.2937,103.8125,1.0
2018-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.2
2018-01-04,S117,Banyan Road,1.256,103.679,21.199999999999996
2018-01-04,S55,Buangkok Green,1.3837,103.886,0.4
2018-01-04,S64,Bukit Panjang Road,1.3824,103.7603,0.6
2018-01-04,S90,Bukit Timah Road,1.3191,103.8191,0.2
2018-01-04,S61,Chai Chee Street,1.323,103.9217,0.2
2018-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2018-01-04,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2018-01-04,S50,Clementi Road,1.3337,103.7768,0.6000000000000001
2018-01-04,S107,East Coast Parkway,1.3135,103.9625,0.2
2018-01-04,S118,Handy Road,1.2994,103.8461,0.0
2018-01-04,S120,Holland Road,1.30874,103.818,0.4
2018-01-04,S33,Jurong Pier Road,1.3081,103.71,2.4000000000000004
2018-01-04,S71,Kent Ridge Road,1.2923,103.7815,2.6
2018-01-04,S43,Kim Chuan Road,1.3399,103.8878,0.4
2018-01-04,S66,Kranji Way,1.4387,103.7363,0.2
2018-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2018-01-04,S07,Lornie Road,1.3415,103.8334,0.2
2018-01-04,S40,Mandai Lake Road,1.4044,103.78962,0.2
2018-01-04,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2018-01-04,S113,Marine Parade Road,1.30648,103.9104,0.2
2018-01-04,S44,Nanyang Avenue,1.34583,103.68166,1.4000000000000001
2018-01-04,S119,Nicoll Highway,1.30105,103.8666,0.2
2018-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2018-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2018-01-04,S29,Pasir Ris Drive 12,1.387,103.935,0.2
2018-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,0.2
2018-01-04,S78,Poole Road,1.30703,103.89067,0.0
2018-01-04,S81,Punggol Central,1.4029,103.9092,0.0
2018-01-04,S111,Scotts Road,1.31055,103.8365,0.2
2018-01-04,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2018-01-04,S122,Sembawang Road,1.41731,103.8249,0.4
2018-01-04,S60,Sentosa,1.25,103.8279,2.8
2018-01-04,S46,Sime Road,1.3416,103.8106,0.0
2018-01-04,S84,Simei Avenue,1.3437,103.9444,0.2
2018-01-04,S79,Somerset Road,1.3004,103.8372,0.4
2018-01-04,S92,South Buona Vista Road,1.2841,103.7886,1.6
2018-01-04,S88,Toa Payoh North,1.3427,103.8482,0.0
2018-01-04,S123,Towner Road,1.3214,103.8577,0.0
2018-01-04,S89,Tuas Road,1.31985,103.66162,1.0
2018-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,2.6
2018-01-04,S82,Tuas West Road,1.3247,103.6351,0.6000000000000001
2018-01-04,S24,Upper Changi Road North,1.3678,103.9826,0.4
2018-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,0.4
2018-01-04,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2018-01-04,S08,Upper Thomson Road,1.3701,103.8271,0.0
2018-01-04,S116,West Coast Highway,1.281,103.754,1.8
2018-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2018-01-04,S100,Woodlands Road,1.4172,103.74855,0.2
2018-01-04,S91,Yishun Avenue 5,1.4301,103.8308,0.2
2018-01-04,S106,Pulau Ubin,1.4168,103.9673,0.2
2018-01-05,S77,Alexandra Road,1.2937,103.8125,25.8
2018-01-05,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,2.8000000000000003
2018-01-05,S117,Banyan Road,1.256,103.679,12.4
2018-01-05,S55,Buangkok Green,1.3837,103.886,7.2
2018-01-05,S64,Bukit Panjang Road,1.3824,103.7603,19.999999999999996
2018-01-05,S90,Bukit Timah Road,1.3191,103.8191,21.0
2018-01-05,S61,Chai Chee Street,1.323,103.9217,0.8
2018-01-05,S114,Choa Chu Kang Avenue 4,1.38,103.73,6.200000000000001
2018-01-05,S11,Choa Chu Kang Road,1.3746,103.6938,9.6
2018-01-05,S50,Clementi Road,1.3337,103.7768,40.2
2018-01-05,S107,East Coast Parkway,1.3135,103.9625,1.2
2018-01-05,S118,Handy Road,1.2994,103.8461,11.799999999999999
2018-01-05,S120,Holland Road,1.30874,103.818,30.0
2018-01-05,S43,Kim Chuan Road,1.3399,103.8878,5.200000000000001
2018-01-05,S66,Kranji Way,1.4387,103.7363,8.0
2018-01-05,S112,Lim Chu Kang Road,1.43854,103.70131,7.200000000000001
2018-01-05,S07,Lornie Road,1.3415,103.8334,13.4
2018-01-05,S40,Mandai Lake Road,1.4044,103.78962,7.400000000000002
2018-01-05,S113,Marine Parade Road,1.30648,103.9104,1.9999999999999998
2018-01-05,S44,Nanyang Avenue,1.34583,103.68166,2.2
2018-01-05,S119,Nicoll Highway,1.30105,103.8666,8.6
2018-01-05,S121,Old Choa Chu Kang Road,1.37288,103.72244,4.400000000000001
2018-01-05,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2018-01-05,S94,Pasir Ris Street 51,1.3662,103.9528,0.4
2018-01-05,S78,Poole Road,1.30703,103.89067,4.6
2018-01-05,S81,Punggol Central,1.4029,103.9092,3.4
2018-01-05,S111,Scotts Road,1.31055,103.8365,0.0
2018-01-05,S900,Seletar Aerospace View,1.41284,103.86922,2.1999999999999997
2018-01-05,S122,Sembawang Road,1.41731,103.8249,3.000000000000001
2018-01-05,S60,Sentosa,1.25,103.8279,15.8
2018-01-05,S84,Simei Avenue,1.3437,103.9444,0.2
2018-01-05,S79,Somerset Road,1.3004,103.8372,16.2
2018-01-05,S92,South Buona Vista Road,1.2841,103.7886,20.6
2018-01-05,S88,Toa Payoh North,1.3427,103.8482,12.599999999999998
2018-01-05,S123,Towner Road,1.3214,103.8577,8.399999999999999
2018-01-05,S89,Tuas Road,1.31985,103.66162,1.4
2018-01-05,S115,Tuas South Avenue 3,1.29377,103.61843,0.8
2018-01-05,S82,Tuas West Road,1.3247,103.6351,8.4
2018-01-05,S24,Upper Changi Road North,1.3678,103.9826,1.0
2018-01-05,S69,Upper Peirce Reservoir Park,1.37,103.805,13.800000000000002
2018-01-05,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2018-01-05,S08,Upper Thomson Road,1.3701,103.8271,8.4
2018-01-05,S116,West Coast Highway,1.281,103.754,18.6
2018-01-05,S104,Woodlands Avenue 9,1.44387,103.78538,5.000000000000001
2018-01-05,S100,Woodlands Road,1.4172,103.74855,6.4
2018-01-05,S91,Yishun Avenue 5,1.4301,103.8308,1.7999999999999998
2018-01-05,S35,Old Toh Tuck Road,1.3329,103.7556,0.2
2018-01-05,S33,Jurong Pier Road,1.3081,103.71,15.4
2018-01-05,S108,Marina Gardens Drive,1.2799,103.8703,10.0
2018-01-05,S46,Sime Road,1.3416,103.8106,8.599999999999998
2018-01-05,S106,Pulau Ubin,1.4168,103.9673,0.4
2018-01-05,S71,Kent Ridge Road,1.2923,103.7815,0.0
2018-01-06,S77,Alexandra Road,1.2937,103.8125,0.0
2018-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2018-01-06,S117,Banyan Road,1.256,103.679,0.0
2018-01-06,S55,Buangkok Green,1.3837,103.886,0.0
2018-01-06,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2018-01-06,S90,Bukit Timah Road,1.3191,103.8191,0.0
2018-01-06,S61,Chai Chee Street,1.323,103.9217,0.0
2018-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2018-01-06,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2018-01-06,S107,East Coast Parkway,1.3135,103.9625,0.0
2018-01-06,S118,Handy Road,1.2994,103.8461,0.0
2018-01-06,S120,Holland Road,1.30874,103.818,0.0
2018-01-06,S33,Jurong Pier Road,1.3081,103.71,0.0
2018-01-06,S71,Kent Ridge Road,1.2923,103.7815,0.0
2018-01-06,S43,Kim Chuan Road,1.3399,103.8878,0.0
2018-01-06,S66,Kranji Way,1.4387,103.7363,0.0
2018-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2018-01-06,S07,Lornie Road,1.3415,103.8334,0.0
2018-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.0
2018-01-06,S113,Marine Parade Road,1.30648,103.9104,0.0
2018-01-06,S44,Nanyang Avenue,1.34583,103.68166,0.0
2018-01-06,S119,Nicoll Highway,1.30105,103.8666,0.0
2018-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2018-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2018-01-06,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2018-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2018-01-06,S78,Poole Road,1.30703,103.89067,0.0
2018-01-06,S81,Punggol Central,1.4029,103.9092,0.0
2018-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2018-01-06,S122,Sembawang Road,1.41731,103.8249,0.0
2018-01-06,S60,Sentosa,1.25,103.8279,0.0
2018-01-06,S46,Sime Road,1.3416,103.8106,0.0
2018-01-06,S84,Simei Avenue,1.3437,103.9444,9.8
2018-01-06,S79,Somerset Road,1.3004,103.8372,0.0
2018-01-06,S92,South Buona Vista Road,1.2841,103.7886,0.0
2018-01-06,S88,Toa Payoh North,1.3427,103.8482,0.0
2018-01-06,S123,Towner Road,1.3214,103.8577,0.0
2018-01-06,S89,Tuas Road,1.31985,103.66162,0.0
2018-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2018-01-06,S82,Tuas West Road,1.3247,103.6351,0.0
2018-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.0
2018-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2018-01-06,S08,Upper Thomson Road,1.3701,103.8271,0.0
2018-01-06,S116,West Coast Highway,1.281,103.754,0.0
2018-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2018-01-06,S100,Woodlands Road,1.4172,103.74855,0.0
2018-01-06,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2018-01-06,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2018-01-06,S106,Pulau Ubin,1.4168,103.9673,0.0
2018-01-06,S50,Clementi Road,1.3337,103.7768,0.0
2018-01-06,S111,Scotts Road,1.31055,103.8365,0.0
2018-01-07,S77,Alexandra Road,1.2937,103.8125,0.0
2018-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,10.2
2018-01-07,S117,Banyan Road,1.256,103.679,0.0
2018-01-07,S55,Buangkok Green,1.3837,103.886,15.599999999999996
2018-01-07,S64,Bukit Panjang Road,1.3824,103.7603,2.2
2018-01-07,S90,Bukit Timah Road,1.3191,103.8191,5.2
2018-01-07,S61,Chai Chee Street,1.323,103.9217,0.0
2018-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,2.2
2018-01-07,S11,Choa Chu Kang Road,1.3746,103.6938,24.6
2018-01-07,S50,Clementi Road,1.3337,103.7768,6.2
2018-01-07,S107,East Coast Parkway,1.3135,103.9625,0.0
2018-01-07,S118,Handy Road,1.2994,103.8461,0.0
2018-01-07,S120,Holland Road,1.30874,103.818,1.6
2018-01-07,S33,Jurong Pier Road,1.3081,103.71,29.799999999999994
2018-01-07,S71,Kent Ridge Road,1.2923,103.7815,1.2000000000000002
2018-01-07,S43,Kim Chuan Road,1.3399,103.8878,0.0
2018-01-07,S66,Kranji Way,1.4387,103.7363,0.8
2018-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,1.8
2018-01-07,S07,Lornie Road,1.3415,103.8334,2.4
2018-01-07,S40,Mandai Lake Road,1.4044,103.78962,1.4
2018-01-07,S108,Marina Gardens Drive,1.2799,103.8703,0.2
2018-01-07,S113,Marine Parade Road,1.30648,103.9104,0.0
2018-01-07,S44,Nanyang Avenue,1.34583,103.68166,33.39999000000001
2018-01-07,S119,Nicoll Highway,1.30105,103.8666,0.0
2018-01-07,S35,Old Toh Tuck Road,1.3329,103.7556,19.0
2018-01-07,S29,Pasir Ris Drive 12,1.387,103.935,23.0
2018-01-07,S94,Pasir Ris Street 51,1.3662,103.9528,36.4
2018-01-07,S78,Poole Road,1.30703,103.89067,0.0
2018-01-07,S106,Pulau Ubin,1.4168,103.9673,1.5999999999999999
2018-01-07,S81,Punggol Central,1.4029,103.9092,5.2
2018-01-07,S111,Scotts Road,1.31055,103.8365,2.1999999999999997
2018-01-07,S900,Seletar Aerospace View,1.41284,103.86922,4.0
2018-01-07,S122,Sembawang Road,1.41731,103.8249,2.0
2018-01-07,S60,Sentosa,1.25,103.8279,1.2000000000000002
2018-01-07,S46,Sime Road,1.3416,103.8106,6.6
2018-01-07,S84,Simei Avenue,1.3437,103.9444,2.4000000000000004
2018-01-07,S79,Somerset Road,1.3004,103.8372,0.0
2018-01-07,S92,South Buona Vista Road,1.2841,103.7886,0.2
2018-01-07,S88,Toa Payoh North,1.3427,103.8482,0.2
2018-01-07,S123,Towner Road,1.3214,103.8577,0.0
2018-01-07,S89,Tuas Road,1.31985,103.66162,35.599990000000005
2018-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2018-01-07,S82,Tuas West Road,1.3247,103.6351,13.0
2018-01-07,S24,Upper Changi Road North,1.3678,103.9826,0.0
2018-01-07,S69,Upper Peirce Reservoir Park,1.37,103.805,5.2
2018-01-07,S08,Upper Thomson Road,1.3701,103.8271,33.40000000000001
2018-01-07,S116,West Coast Highway,1.281,103.754,0.0
2018-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,2.4
2018-01-07,S100,Woodlands Road,1.4172,103.74855,2.2
2018-01-07,S91,Yishun Avenue 5,1.4301,103.8308,4.800000000000001
2018-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2018-01-08,S77,Alexandra Road,1.2937,103.8125,23.2
2018-01-08,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,77.20000000000002
2018-01-08,S117,Banyan Road,1.256,103.679,24.999999999999993
2018-01-08,S55,Buangkok Green,1.3837,103.886,74.2
2018-01-08,S64,Bukit Panjang Road,1.3824,103.7603,49.39999999999999
2018-01-08,S90,Bukit Timah Road,1.3191,103.8191,46.800000000000004
2018-01-08,S61,Chai Chee Street,1.323,103.9217,87.6
2018-01-08,S114,Choa Chu Kang Avenue 4,1.38,103.73,30.400000000000002
2018-01-08,S11,Choa Chu Kang Road,1.3746,103.6938,16.799999999999986
2018-01-08,S50,Clementi Road,1.3337,103.7768,82.40000000000002
2018-01-08,S107,East Coast Parkway,1.3135,103.9625,34.0
2018-01-08,S118,Handy Road,1.2994,103.8461,43.39999999999999
2018-01-08,S120,Holland Road,1.30874,103.818,33.39999999999999
2018-01-08,S33,Jurong Pier Road,1.3081,103.71,58.6
2018-01-08,S71,Kent Ridge Road,1.2923,103.7815,16.4
2018-01-08,S43,Kim Chuan Road,1.3399,103.8878,119.2
2018-01-08,S66,Kranji Way,1.4387,103.7363,86.2
2018-01-08,S112,Lim Chu Kang Road,1.43854,103.70131,73.0
2018-01-08,S07,Lornie Road,1.3415,103.8334,72.8
2018-01-08,S40,Mandai Lake Road,1.4044,103.78962,62.80000000000001
2018-01-08,S108,Marina Gardens Drive,1.2799,103.8703,37.59999999999999
2018-01-08,S113,Marine Parade Road,1.30648,103.9104,41.0
2018-01-08,S44,Nanyang Avenue,1.34583,103.68166,61.99999999999999
2018-01-08,S119,Nicoll Highway,1.30105,103.8666,54.200000000000024
2018-01-08,S121,Old Choa Chu Kang Road,1.37288,103.72244,12.2
2018-01-08,S35,Old Toh Tuck Road,1.3329,103.7556,7.6000000000000005
2018-01-08,S94,Pasir Ris Street 51,1.3662,103.9528,70.20000000000002
2018-01-08,S78,Poole Road,1.30703,103.89067,49.6
2018-01-08,S81,Punggol Central,1.4029,103.9092,36.60000000000001
2018-01-08,S111,Scotts Road,1.31055,103.8365,42.00000000000001
2018-01-08,S900,Seletar Aerospace View,1.41284,103.86922,64.00000000000001
2018-01-08,S122,Sembawang Road,1.41731,103.8249,88.40000000000002
2018-01-08,S60,Sentosa,1.25,103.8279,28.4
2018-01-08,S46,Sime Road,1.3416,103.8106,30.799999999999997
2018-01-08,S84,Simei Avenue,1.3437,103.9444,74.40000999999998
2018-01-08,S79,Somerset Road,1.3004,103.8372,39.00000000000002
2018-01-08,S92,South Buona Vista Road,1.2841,103.7886,8.200000000000001
2018-01-08,S88,Toa Payoh North,1.3427,103.8482,94.60000000000001
2018-01-08,S123,Towner Road,1.3214,103.8577,54.40000000000001
2018-01-08,S89,Tuas Road,1.31985,103.66162,49.400000000000006
2018-01-08,S115,Tuas South Avenue 3,1.29377,103.61843,2.0000000000000004
2018-01-08,S82,Tuas West Road,1.3247,103.6351,23.799999999999976
2018-01-08,S24,Upper Changi Road North,1.3678,103.9826,45.8
2018-01-08,S69,Upper Peirce Reservoir Park,1.37,103.805,82.60000000000001
2018-01-08,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2018-01-08,S08,Upper Thomson Road,1.3701,103.8271,67.19999999999999
2018-01-08,S116,West Coast Highway,1.281,103.754,23.399999999999984
2018-01-08,S104,Woodlands Avenue 9,1.44387,103.78538,48.00000000000001
2018-01-08,S100,Woodlands Road,1.4172,103.74855,41.79999999999999
