day,station_id,station_name,latitude,longitude,aggregated_value
2017-01-03,S24,Upper Changi Road North,1.3678,103.9826,0.6000000000000001
2017-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,0.2
2017-01-03,S36,Upper Serangoon Road,1.3382,103.8657,1.6
2017-01-03,S08,Upper Thomson Road,1.3701,103.8271,0.4
2017-01-03,S116,West Coast Highway,1.281,103.754,0.4
2017-01-03,S104,Woodlands Avenue 9,1.44387,103.78538,0.6000000000000001
2017-01-03,S100,Woodlands Road,1.4172,103.74855,0.2
2017-01-03,S91,Yishun Avenue 5,1.4301,103.8308,2.4000000000000004
2017-01-04,S77,Alexandra Road,1.2937,103.8125,0.8
2017-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,1.4
2017-01-04,S117,Banyan Road,1.256,103.679,10.6
2017-01-04,S55,Buangkok Green,1.3837,103.886,2.6
2017-01-04,S64,Bukit Panjang Road,1.3824,103.7603,0.4
2017-01-04,S90,Bukit Timah Road,1.3191,103.8191,2.2
2017-01-04,S61,Chai Chee Street,1.323,103.9217,5.0
2017-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,2.4000000000000004
2017-01-04,S11,Choa Chu Kang Road,1.3746,103.6938,0.4
2017-01-04,S50,Clementi Road,1.3337,103.7768,2.0
2017-01-04,S101,Corporation Road,1.35053,103.7134,1.5999999999999999
2017-01-04,S107,East Coast Parkway,1.3135,103.9625,3.4
2017-01-04,S118,Handy Road,1.2994,103.8461,2.0
2017-01-04,S120,Holland Road,1.30874,103.818,2.6
2017-01-04,S63,International Road,1.3275,103.7042,2.0
2017-01-04,S33,Jurong Pier Road,1.3081,103.71,4.0
2017-01-04,S71,Kent Ridge Road,1.2923,103.7815,1.2000000000000002
2017-01-04,S43,Kim Chuan Road,1.3399,103.8878,2.8
2017-01-04,S66,Kranji Way,1.4387,103.7363,0.6
2017-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,0.6000000000000001
2017-01-04,S07,Lornie Road,1.3415,103.8334,0.8
2017-01-04,S40,Mandai Lake Road,1.4044,103.78962,0.8
2017-01-04,S108,Marina Gardens Drive,1.2799,103.8703,1.8
2017-01-04,S113,Marine Parade Road,1.30655,103.91074,0.6000000000000001
2017-01-04,S44,Nanyang Avenue,1.34583,103.68166,2.2
2017-01-04,S119,Nicoll Highway,1.30105,103.8666,2.0000000000000004
2017-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,3.2
2017-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,1.0
2017-01-04,S29,Pasir Ris Drive 12,1.387,103.935,3.8
2017-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,2.8000000000000003
2017-01-04,S78,Poole Road,1.30703,103.89067,1.0
2017-01-04,S106,Pulau Ubin,1.4168,103.9673,3.0
2017-01-04,S81,Punggol Central,1.4029,103.9092,4.000000000000001
2017-01-04,S06,S06,1.3524,103.9007,3.5999999999999996
2017-01-04,S900,Seletar Aerospace View,1.41284,103.86922,1.9999999999999998
2017-01-04,S102,Semakau Landfill,1.189,103.768,10.199999999999998
2017-01-04,S122,Sembawang Road,1.41731,103.8249,3.6
2017-01-04,S110,Serangoon North Avenue 4,1.36061,103.8697,1.6
2017-01-04,S46,Sime Road,1.3416,103.8106,1.4
2017-01-04,S84,Simei Avenue,1.3437,103.9444,2.8
2017-01-04,S79,Somerset Road,1.3004,103.8372,1.2000000000000002
2017-01-04,S92,South Buona Vista Road,1.2841,103.7886,1.2000000000000002
2017-01-04,S96,Tanah Merah Coast Road,1.3175,104.0307,2.0
2017-01-04,S88,Toa Payoh North,1.3427,103.8482,0.8
2017-01-04,S123,Towner Road,1.3214,103.8577,1.2
2017-01-04,S89,Tuas Road,1.31985,103.66162,0.8
2017-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,11.6
2017-01-04,S24B,Upper Changi Road North,1.3678,103.998,0.0
2017-01-04,S24,Upper Changi Road North,1.3678,103.9826,2.8000000000000003
2017-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,0.4
2017-01-04,S36,Upper Serangoon Road,1.3382,103.8657,1.2
2017-01-04,S08,Upper Thomson Road,1.3701,103.8271,0.8
2017-01-04,S116,West Coast Highway,1.281,103.754,1.8
2017-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,2.6
2017-01-04,S100,Woodlands Road,1.4172,103.74855,0.4
2017-01-04,S91,Yishun Avenue 5,1.4301,103.8308,2.8000000000000003
2017-01-05,S77,Alexandra Road,1.2937,103.8125,1.9999999999999998
2017-01-05,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.8
2017-01-05,S117,Banyan Road,1.256,103.679,5.8
2017-01-05,S55,Buangkok Green,1.3837,103.886,0.6000000000000001
2017-01-05,S64,Bukit Panjang Road,1.3824,103.7603,1.5999999999999999
