day,station_id,station_name,latitude,longitude,total_rainfall
2024-01-01,S44,Nanyang Avenue,1.34583,103.68166,4.2
2024-01-01,S50,Clementi Road,1.3337,103.7768,12.199999999999998
2024-01-01,S60,Sentosa,1.25,103.8279,3.8000000000000003
2024-01-01,S64,Bukit Panjang Road,1.3824,103.7603,3.6
2024-01-01,S66,Kranji Way,1.4387,103.7363,9.599999999999998
2024-01-01,S69,Upper Peirce Reservoir Park,1.37,103.805,7.200000000000003
2024-01-01,S71,Kent Ridge Road,1.2923,103.7815,3.2000000000000006
2024-01-01,S77,Alexandra Road,1.2937,103.8125,5.6000000000000005
2024-01-01,S78,Poole Road,1.30703,103.89067,20.2
2024-01-01,S79,Somerset Road,1.3004,103.8372,8.6
2024-01-01,S81,Punggol Central,1.4029,103.9092,15.2
2024-01-01,S84,Simei Avenue,1.3437,103.9444,43.80000000000002
2024-01-01,S88,Toa Payoh North,1.3427,103.8482,13.399999999999999
2024-01-01,S89,Tuas Road,1.31985,103.66162,8.000000000000002
2024-01-01,S90,Bukit Timah Road,1.3191,103.8191,8.6
2024-01-01,S900,Seletar Aerospace View,1.41284,103.86922,11.000000000000002
2024-01-01,S94,Pasir Ris Street 51,1.3662,103.9528,38.80000000000001
2024-01-02,S07,Lornie Road,1.3415,103.8334,0.0
2024-01-02,S08,Upper Thomson Road,1.3701,103.8271,0.0
2024-01-02,S104,Woodlands Avenue 9,1.44387,103.78538,0.4
2024-01-02,S107,East Coast Parkway,1.3135,103.9625,0.0
2024-01-02,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.2
2024-01-02,S111,Scotts Road,1.31055,103.8365,0.6000000000000001
2024-01-02,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2024-01-02,S113,Marine Parade Road,1.30648,103.9104,0.0
2024-01-02,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.6
2024-01-02,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2024-01-02,S116,West Coast Highway,1.281,103.754,0.0
2024-01-02,S117,Banyan Road,1.256,103.679,25.400000000000006
2024-01-02,S118,Handy Road,1.2994,103.8461,10.000000000000002
2024-01-02,S119,Nicoll Highway,1.30105,103.8666,2.2
2024-01-02,S120,Holland Road,1.30874,103.818,3.0
2024-01-02,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2024-01-02,S123,Towner Road,1.3214,103.8577,2.2
2024-01-02,S201,S201,1.32311,103.76714,9.2
2024-01-02,S203,S203,1.29164,103.7702,0.603
2024-01-02,S207,S207,1.32485,103.95836,0.0
2024-01-02,S208,S208,1.3136,104.00317,0.0
2024-01-02,S209,S209,1.42111,103.84472,0.0
2024-01-02,S210,S210,1.44003,103.76904,12.663
2024-01-02,S211,S211,1.42918,103.75711,10.758999999999999
2024-01-02,S212,S212,1.31835,103.93574,0.0
2024-01-02,S213,S213,1.32427,103.8097,6.4
2024-01-02,S214,S214,1.29911,103.88289,0.0
2024-01-02,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2024-01-02,S216,S216,1.36019,103.85335,0.0
2024-01-02,S217,S217,1.35041,103.85526,0.0
2024-01-02,S218,S218,1.36491,103.75065,1.632
2024-01-02,S219,S219,1.37999,103.87643,0.0
2024-01-02,S220,S220,1.38666,103.89797,0.0
2024-01-02,S221,S221,1.35691,103.89088,0.0
2024-01-02,S222,S222,1.28987,103.82364,8.844000000000001
2024-01-02,S223,S223,1.29984,103.80264,5.075000000000001
2024-01-02,S224,S224,1.34392,103.98409,0.201
2024-01-02,S226,S226,1.27472,103.80389,1.2
2024-01-02,S227,S227,1.43944,103.80389,0.0
2024-01-02,S228,S228,1.34703,103.70073,0.0
2024-01-02,S229,S229,1.35167,103.72195,0.203
2024-01-02,S230,S230,1.30167,103.76444,1.2000000000000002
2024-01-02,S24,Upper Changi Road North,1.3678,103.9826,0.4
2024-01-02,S33,Jurong Pier Road,1.3081,103.71,0.4
2024-01-02,S35,Old Toh Tuck Road,1.3329,103.7556,1.6
2024-01-02,S40,Mandai Lake Road,1.4044,103.78962,0.0
2024-01-02,S43,Kim Chuan Road,1.3399,103.8878,0.0
2024-01-02,S44,Nanyang Avenue,1.34583,103.68166,0.0
2024-01-02,S50,Clementi Road,1.3337,103.7768,8.799999999999999
2024-01-02,S60,,,,0.0
2024-01-02,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2024-01-02,S66,Kranji Way,1.4387,103.7363,5.0
2024-01-02,S69,Upper Peirce Reservoir Park,1.37,103.805,6.0
2024-01-02,S71,Kent Ridge Road,1.2923,103.7815,0.8
2024-01-02,S77,Alexandra Road,1.2937,103.8125,3.2000000000000006
2024-01-02,S78,Poole Road,1.30703,103.89067,0.0
2024-01-02,S79,Somerset Road,1.3004,103.8372,6.800000000000001
2024-01-02,S81,Punggol Central,1.4029,103.9092,0.2
2024-01-02,S84,Simei Avenue,1.3437,103.9444,0.2
2024-01-02,S88,Toa Payoh North,1.3427,103.8482,0.0
2024-01-02,S89,Tuas Road,1.31985,103.66162,0.0
2024-01-02,S90,Bukit Timah Road,1.3191,103.8191,0.2
2024-01-02,S900,Seletar Aerospace View,1.41284,103.86922,1.5999999999999999
2024-01-02,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2024-01-03,S07,Lornie Road,1.3415,103.8334,0.0
2024-01-03,S08,Upper Thomson Road,1.3701,103.8271,0.4
2024-01-03,S104,Woodlands Avenue 9,1.44387,103.78538,1.6
2024-01-03,S107,East Coast Parkway,1.3135,103.9625,2.8000000000000003
2024-01-03,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,1.0
2024-01-03,S111,Scotts Road,1.31055,103.8365,0.2
2024-01-03,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2024-01-03,S113,Marine Parade Road,1.30648,103.9104,0.6000000000000001
2024-01-03,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.6000000000000001
2024-01-03,S115,Tuas South Avenue 3,1.29377,103.61843,8.600000000000001
2024-01-03,S116,West Coast Highway,1.281,103.754,8.399999999999999
2024-01-03,S117,Banyan Road,1.256,103.679,0.8
2024-01-03,S118,Handy Road,1.2994,103.8461,0.2
2024-01-03,S119,Nicoll Highway,1.30105,103.8666,0.0
2024-01-03,S120,Holland Road,1.30874,103.818,0.2
2024-01-03,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2024-01-03,S123,Towner Road,1.3214,103.8577,0.0
2024-01-03,S201,S201,1.32311,103.76714,4.8
2024-01-03,S203,S203,1.29164,103.7702,1.407
2024-01-03,S207,S207,1.32485,103.95836,4.221
2024-01-03,S208,S208,1.3136,104.00317,1.8359999999999999
2024-01-03,S209,S209,1.42111,103.84472,0.808
2024-01-03,S210,S210,1.44003,103.76904,0.603
2024-01-03,S211,S211,1.42918,103.75711,0.406
2024-01-03,S212,S212,1.31835,103.93574,2.0
2024-01-03,S213,S213,1.32427,103.8097,0.6000000000000001
2024-01-03,S214,S214,1.29911,103.88289,0.0
2024-01-03,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.203
2024-01-03,S216,S216,1.36019,103.85335,0.408
2024-01-03,S217,S217,1.35041,103.85526,0.591
2024-01-03,S218,S218,1.36491,103.75065,0.816
2024-01-03,S219,S219,1.37999,103.87643,1.206
2024-01-03,S220,S220,1.38666,103.89797,2.8419999999999996
2024-01-03,S221,S221,1.35691,103.89088,1.584
2024-01-03,S222,S222,1.28987,103.82364,0.201
2024-01-03,S223,S223,1.29984,103.80264,0.406
2024-01-03,S224,S224,1.34392,103.98409,4.0200000000000005
2024-01-03,S226,S226,1.27472,103.80389,0.2
2024-01-03,S227,S227,1.43944,103.80389,3.4339999999999997
2024-01-03,S228,S228,1.34703,103.70073,0.396
2024-01-03,S229,S229,1.35167,103.72195,0.406
2024-01-03,S230,S230,1.30167,103.76444,4.4
2024-01-03,S24,Upper Changi Road North,1.3678,103.9826,8.8
2024-01-03,S33,Jurong Pier Road,1.3081,103.71,0.2
2024-01-03,S35,Old Toh Tuck Road,1.3329,103.7556,1.5999999999999999
2024-01-03,S40,Mandai Lake Road,1.4044,103.78962,8.4
2024-01-03,S43,Kim Chuan Road,1.3399,103.8878,0.4
2024-01-03,S44,Nanyang Avenue,1.34583,103.68166,0.0
2024-01-03,S50,Clementi Road,1.3337,103.7768,1.0
2024-01-03,S64,Bukit Panjang Road,1.3824,103.7603,1.5999999999999999
2024-01-03,S66,Kranji Way,1.4387,103.7363,0.0
2024-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,1.2
2024-01-03,S71,Kent Ridge Road,1.2923,103.7815,1.2
2024-01-03,S77,Alexandra Road,1.2937,103.8125,0.2
2024-01-03,S78,Poole Road,1.30703,103.89067,0.2
2024-01-03,S79,Somerset Road,1.3004,103.8372,0.2
2024-01-03,S81,Punggol Central,1.4029,103.9092,4.0
2024-01-03,S84,Simei Avenue,1.3437,103.9444,4.4
2024-01-03,S88,Toa Payoh North,1.3427,103.8482,0.4
2024-01-03,S89,Tuas Road,1.31985,103.66162,0.0
2024-01-03,S90,Bukit Timah Road,1.3191,103.8191,0.2
2024-01-03,S900,Seletar Aerospace View,1.41284,103.86922,2.2
2024-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,6.199999999999999
2024-01-04,S07,Lornie Road,1.3415,103.8334,62.60000000000006
2024-01-04,S08,Upper Thomson Road,1.3701,103.8271,76.00000000000009
2024-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,67.60000000000011
2024-01-04,S107,East Coast Parkway,1.3135,103.9625,56.800000000000075
2024-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,68.40000000000006
2024-01-04,S111,Scotts Road,1.31055,103.8365,48.80000000000006
2024-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,55.00000000000005
2024-01-04,S113,Marine Parade Road,1.30648,103.9104,59.00000000000005
2024-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,55.60000000000008
2024-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,32.79999999999996
2024-01-04,S116,West Coast Highway,1.281,103.754,38.40000000000003
2024-01-04,S117,Banyan Road,1.256,103.679,36.79999999999999
2024-01-04,S118,Handy Road,1.2994,103.8461,49.40000000000007
2024-01-04,S119,Nicoll Highway,1.30105,103.8666,46.40000000000004
2024-01-04,S120,Holland Road,1.30874,103.818,55.40000000000003
2024-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,53.40000000000008
2024-01-04,S123,Towner Road,1.3214,103.8577,50.40000000000005
2024-01-04,S201,S201,1.32311,103.76714,45.80000000000001
2024-01-04,S203,S203,1.29164,103.7702,50.85300000000005
2024-01-04,S207,S207,1.32485,103.95836,65.32500000000003
2024-01-04,S208,S208,1.3136,104.00317,61.81200000000008
2024-01-04,S209,S209,1.42111,103.84472,83.62799999999994
2024-01-04,S210,S210,1.44003,103.76904,68.13900000000001
2024-01-04,S211,S211,1.42918,103.75711,63.5390000000001
2024-01-04,S212,S212,1.31835,103.93574,57.20000000000004
2024-01-04,S213,S213,1.32427,103.8097,57.20000000000005
2024-01-04,S214,S214,1.29911,103.88289,45.31000000000002
2024-01-04,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,45.26900000000004
2024-01-04,S216,S216,1.36019,103.85335,62.83200000000008
2024-01-04,S217,S217,1.35041,103.85526,57.13000000000004
2024-01-04,S218,S218,1.36491,103.75065,52.02000000000007
2024-01-04,S219,S219,1.37999,103.87643,65.12400000000005
2024-01-04,S220,S220,1.38666,103.89797,51.56200000000004
2024-01-04,S221,S221,1.35691,103.89088,59.40000000000007
2024-01-04,S222,S222,1.28987,103.82364,60.70200000000007
2024-01-04,S223,S223,1.29984,103.80264,48.51700000000005
2024-01-04,S224,S224,1.34392,103.98409,75.37499999999993
2024-01-04,S226,S226,1.27472,103.80389,47.00000000000003
2024-01-04,S227,S227,1.43944,103.80389,83.42599999999997
2024-01-04,S228,S228,1.34703,103.70073,54.64800000000007
2024-01-04,S229,S229,1.35167,103.72195,53.79500000000003
2024-01-04,S230,S230,1.30167,103.76444,43.000000000000014
2024-01-04,S24,Upper Changi Road North,1.3678,103.9826,80.6000000000001
2024-01-04,S33,Jurong Pier Road,1.3081,103.71,44.8
2024-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,53.400000000000034
2024-01-04,S40,Mandai Lake Road,1.4044,103.78962,65.80000000000008
2024-01-04,S43,Kim Chuan Road,1.3399,103.8878,54.80000000000003
2024-01-04,S44,Nanyang Avenue,1.34583,103.68166,48.80000000000002
2024-01-04,S50,Clementi Road,1.3337,103.7768,49.80000000000001
2024-01-04,S64,Bukit Panjang Road,1.3824,103.7603,56.60000000000006
2024-01-04,S66,Kranji Way,1.4387,103.7363,56.20000000000005
2024-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,66.20000000000007
2024-01-04,S71,Kent Ridge Road,1.2923,103.7815,50.20000000000003
2024-01-04,S77,Alexandra Road,1.2937,103.8125,44.400000000000034
2024-01-04,S78,Poole Road,1.30703,103.89067,58.60000000000005
2024-01-04,S79,Somerset Road,1.3004,103.8372,50.800000000000075
2024-01-04,S81,Punggol Central,1.4029,103.9092,64.40000000000002
2024-01-04,S84,Simei Avenue,1.3437,103.9444,65.60000000000007
2024-01-04,S88,Toa Payoh North,1.3427,103.8482,51.60000000000005
2024-01-04,S89,Tuas Road,1.31985,103.66162,41.19999999999998
2024-01-04,S90,Bukit Timah Road,1.3191,103.8191,54.000000000000036
2024-01-04,S900,Seletar Aerospace View,1.41284,103.86922,79.00000000000007
2024-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,79.00000000000006
2024-01-05,S07,Lornie Road,1.3415,103.8334,13.8
2024-01-05,S08,Upper Thomson Road,1.3701,103.8271,9.399999999999999
2024-01-05,S104,Woodlands Avenue 9,1.44387,103.78538,5.400000000000001
2024-01-05,S107,East Coast Parkway,1.3135,103.9625,3.5999999999999996
2024-01-05,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,10.999999999999998
2024-01-05,S111,Scotts Road,1.31055,103.8365,9.6
2024-01-05,S112,Lim Chu Kang Road,1.43854,103.70131,7.4
2024-01-05,S113,Marine Parade Road,1.30648,103.9104,4.000000000000001
2024-01-05,S114,Choa Chu Kang Avenue 4,1.38,103.73,2.8
2024-01-05,S115,Tuas South Avenue 3,1.29377,103.61843,1.4
2024-01-05,S116,West Coast Highway,1.281,103.754,4.4
2024-01-05,S117,Banyan Road,1.256,103.679,2.8
2024-01-05,S118,Handy Road,1.2994,103.8461,7.800000000000002
2024-01-05,S119,Nicoll Highway,1.30105,103.8666,6.400000000000001
2024-01-05,S120,Holland Road,1.30874,103.818,14.600000000000001
2024-01-05,S121,Old Choa Chu Kang Road,1.37288,103.72244,2.1999999999999997
2024-01-05,S123,Towner Road,1.3214,103.8577,9.2
2024-01-05,S201,S201,1.32311,103.76714,8.0
2024-01-05,S203,S203,1.29164,103.7702,8.241000000000001
2024-01-05,S207,S207,1.32485,103.95836,4.221
2024-01-05,S208,S208,1.3136,104.00317,4.284
2024-01-05,S209,S209,1.42111,103.84472,6.262
2024-01-05,S210,,,,0.201
2024-01-05,S211,S211,1.42918,103.75711,3.857
2024-01-05,S212,S212,1.31835,103.93574,5.400000000000001
2024-01-05,S213,S213,1.32427,103.8097,10.200000000000001
2024-01-05,S214,S214,1.29911,103.88289,3.349
2024-01-05,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,5.683999999999999
2024-01-05,S216,S216,1.36019,103.85335,17.951999999999998
2024-01-05,S217,S217,1.35041,103.85526,13.198999999999998
2024-01-05,S218,S218,1.36491,103.75065,3.876
2024-01-05,S219,S219,1.37999,103.87643,22.11
2024-01-05,S220,S220,1.38666,103.89797,16.24
2024-01-05,S221,S221,1.35691,103.89088,9.702
2024-01-05,S222,S222,1.28987,103.82364,7.4369999999999985
2024-01-05,S223,S223,1.29984,103.80264,12.180000000000001
2024-01-05,S224,S224,1.34392,103.98409,2.6130000000000004
2024-01-05,S226,S226,1.27472,103.80389,8.8
2024-01-05,S227,S227,1.43944,103.80389,6.06
2024-01-05,S228,S228,1.34703,103.70073,2.178
2024-01-05,S229,S229,1.35167,103.72195,3.654
2024-01-05,S230,S230,1.30167,103.76444,4.800000000000001
2024-01-05,S24,Upper Changi Road North,1.3678,103.9826,4.2
2024-01-05,S33,Jurong Pier Road,1.3081,103.71,2.4000000000000004
2024-01-05,S35,Old Toh Tuck Road,1.3329,103.7556,7.200000000000001
2024-01-05,S40,Mandai Lake Road,1.4044,103.78962,4.6000000000000005
2024-01-05,S43,Kim Chuan Road,1.3399,103.8878,3.8000000000000003
2024-01-05,S44,Nanyang Avenue,1.34583,103.68166,0.8
2024-01-05,S50,Clementi Road,1.3337,103.7768,8.2
2024-01-05,S64,Bukit Panjang Road,1.3824,103.7603,3.6
2024-01-05,S66,Kranji Way,1.4387,103.7363,4.800000000000001
2024-01-05,S69,Upper Peirce Reservoir Park,1.37,103.805,7.8
2024-01-05,S71,Kent Ridge Road,1.2923,103.7815,10.599999999999998
2024-01-05,S77,Alexandra Road,1.2937,103.8125,8.799999999999999
2024-01-05,S78,Poole Road,1.30703,103.89067,3.400000000000001
2024-01-05,S79,Somerset Road,1.3004,103.8372,6.800000000000001
2024-01-05,S81,Punggol Central,1.4029,103.9092,15.200000000000003
2024-01-05,S84,Simei Avenue,1.3437,103.9444,2.6
2024-01-05,S88,Toa Payoh North,1.3427,103.8482,13.6
2024-01-05,S89,Tuas Road,1.31985,103.66162,1.2
2024-01-05,S90,Bukit Timah Road,1.3191,103.8191,11.6
2024-01-05,S900,Seletar Aerospace View,1.41284,103.86922,8.599999999999998
2024-01-05,S94,Pasir Ris Street 51,1.3662,103.9528,0.6000000000000001
2024-01-06,S07,Lornie Road,1.3415,103.8334,2.0
2024-01-06,S08,Upper Thomson Road,1.3701,103.8271,3.8
2024-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.8
2024-01-06,S107,East Coast Parkway,1.3135,103.9625,1.4
2024-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,2.0
2024-01-06,S111,Scotts Road,1.31055,103.8365,4.3999999999999995
2024-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.8
2024-01-06,S113,Marine Parade Road,1.30648,103.9104,7.800000000000001
2024-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.4
2024-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,4.6
2024-01-06,S116,West Coast Highway,1.281,103.754,13.2
2024-01-06,S117,Banyan Road,1.256,103.679,22.599999999999998
2024-01-06,S118,Handy Road,1.2994,103.8461,5.4
2024-01-06,S119,Nicoll Highway,1.30105,103.8666,4.6000000000000005
2024-01-06,S120,Holland Road,1.30874,103.818,5.4
2024-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.6000000000000001
2024-01-06,S123,Towner Road,1.3214,103.8577,6.6000000000000005
2024-01-06,S201,S201,1.32311,103.76714,2.5999999999999996
2024-01-06,S203,S203,1.29164,103.7702,15.878999999999998
2024-01-06,S207,S207,1.32485,103.95836,0.804
2024-01-06,S208,S208,1.3136,104.00317,8.16
2024-01-06,S209,S209,1.42111,103.84472,0.6060000000000001
2024-01-06,S211,S211,1.42918,103.75711,0.406
2024-01-06,S212,S212,1.31835,103.93574,4.8
2024-01-06,S213,S213,1.32427,103.8097,3.0000000000000004
2024-01-06,S214,S214,1.29911,103.88289,5.319
2024-01-06,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,5.2780000000000005
2024-01-06,S216,S216,1.36019,103.85335,1.224
2024-01-06,S217,S217,1.35041,103.85526,1.7730000000000001
2024-01-06,S218,S218,1.36491,103.75065,2.652
2024-01-06,S219,S219,1.37999,103.87643,0.804
2024-01-06,S220,S220,1.38666,103.89797,1.421
2024-01-06,S221,S221,1.35691,103.89088,4.158
2024-01-06,S222,S222,1.28987,103.82364,13.668000000000001
2024-01-06,S223,S223,1.29984,103.80264,6.292999999999999
2024-01-06,S224,S224,1.34392,103.98409,1.0050000000000001
2024-01-06,S226,S226,1.27472,103.80389,21.200000000000003
2024-01-06,S227,S227,1.43944,103.80389,1.01
2024-01-06,S228,S228,1.34703,103.70073,12.474
2024-01-06,S229,S229,1.35167,103.72195,4.465999999999999
2024-01-06,S230,S230,1.30167,103.76444,8.000000000000002
2024-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.8
2024-01-06,S33,Jurong Pier Road,1.3081,103.71,3.400000000000001
2024-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.8
2024-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.2
2024-01-06,S43,Kim Chuan Road,1.3399,103.8878,3.6000000000000005
2024-01-06,S44,Nanyang Avenue,1.34583,103.68166,8.200000000000001
2024-01-06,S50,Clementi Road,1.3337,103.7768,2.0000000000000004
2024-01-06,S64,Bukit Panjang Road,1.3824,103.7603,0.8
2024-01-06,S66,Kranji Way,1.4387,103.7363,0.6000000000000001
2024-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,2.4
2024-01-06,S71,Kent Ridge Road,1.2923,103.7815,11.799999999999995
2024-01-06,S77,Alexandra Road,1.2937,103.8125,8.2
2024-01-06,S78,Poole Road,1.30703,103.89067,5.0
2024-01-06,S79,Somerset Road,1.3004,103.8372,6.000000000000001
2024-01-06,S81,Punggol Central,1.4029,103.9092,0.4
2024-01-06,S84,Simei Avenue,1.3437,103.9444,2.8000000000000003
2024-01-06,S88,Toa Payoh North,1.3427,103.8482,3.0
2024-01-06,S89,Tuas Road,1.31985,103.66162,8.8
2024-01-06,S90,Bukit Timah Road,1.3191,103.8191,3.4000000000000004
2024-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.6000000000000001
2024-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,3.0
2024-01-07,S07,Lornie Road,1.3415,103.8334,65.20000000000003
2024-01-07,S08,Upper Thomson Road,1.3701,103.8271,49.40000000000003
2024-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,69.60000000000007
2024-01-07,S107,East Coast Parkway,1.3135,103.9625,50.200000000000024
2024-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,47.40000000000004
2024-01-07,S111,Scotts Road,1.31055,103.8365,62.400000000000034
2024-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,99.40000000000012
2024-01-07,S113,Marine Parade Road,1.30648,103.9104,87.00000000000001
2024-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,75.00000000000006
2024-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,32.59999999999999
2024-01-07,S116,West Coast Highway,1.281,103.754,61.200000000000024
2024-01-07,S117,Banyan Road,1.256,103.679,54.60000000000001
2024-01-07,S118,Handy Road,1.2994,103.8461,45.000000000000014
2024-01-07,S119,Nicoll Highway,1.30105,103.8666,79.00000000000009
2024-01-07,S120,Holland Road,1.30874,103.818,68.20000000000005
2024-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,65.00000000000001
2024-01-07,S123,Towner Road,1.3214,103.8577,72.40000000000003
2024-01-07,S201,S201,1.32311,103.76714,56.00000000000002
2024-01-07,S203,S203,1.29164,103.7702,56.079000000000036
2024-01-07,S207,S207,1.32485,103.95836,61.50600000000005
2024-01-07,S208,S208,1.3136,104.00317,48.75600000000003
2024-01-07,S209,S209,1.42111,103.84472,62.21600000000003
2024-01-07,S211,S211,1.42918,103.75711,104.54500000000009
2024-01-07,S212,S212,1.31835,103.93574,71.40000000000006
2024-01-07,S213,S213,1.32427,103.8097,60.80000000000005
2024-01-07,S214,S214,1.29911,103.88289,75.45100000000005
2024-01-07,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,61.103000000000065
2024-01-07,S216,S216,1.36019,103.85335,58.956000000000024
2024-01-07,S217,S217,1.35041,103.85526,67.76800000000004
2024-01-07,S218,S218,1.36491,103.75065,54.87600000000003
2024-01-07,S219,S219,1.37999,103.87643,57.285000000000025
2024-01-07,S220,S220,1.38666,103.89797,62.93000000000004
2024-01-07,S221,S221,1.35691,103.89088,65.93400000000001
2024-01-07,S222,S222,1.28987,103.82364,89.04299999999992
2024-01-07,S223,S223,1.29984,103.80264,60.49400000000006
2024-01-07,S224,S224,1.34392,103.98409,59.29500000000004
2024-01-07,S226,S226,1.27472,103.80389,67.00000000000003
2024-01-07,S227,S227,1.43944,103.80389,63.02400000000001
2024-01-07,S228,S228,1.34703,103.70073,65.34000000000003
2024-01-07,S229,S229,1.35167,103.72195,58.05800000000004
2024-01-07,S230,S230,1.30167,103.76444,47.200000000000024
2024-01-07,S24,Upper Changi Road North,1.3678,103.9826,64.0
