day,station_id,station_name,latitude,longitude,total_rainfall
2025-01-02,S89,Tuas Road,1.31985,103.66162,4.800000000000001
2025-01-02,S90,Bukit Timah Road,1.3191,103.8191,0.2
2025-01-02,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2025-01-02,S92,South Buona Vista Road,1.2841,103.7886,12.0
2025-01-02,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2025-01-03,S06,Paya Lebar,1.3524,103.9007,1.4000000000000001
2025-01-03,S07,Lornie Road,1.3415,103.8334,5.0
2025-01-03,S08,Upper Thomson Road,1.3701,103.8271,2.4
2025-01-03,S104,Woodlands Avenue 9,1.44387,103.78538,12.399999999999999
2025-01-03,S106,Pulau Ubin,1.4168,103.9673,0.0
2025-01-03,S107,East Coast Parkway,1.3135,103.9625,1.4000000000000001
2025-01-03,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,1.4
2025-01-03,S111,Scotts Road,1.31055,103.8365,3.2
2025-01-03,S112,Lim Chu Kang Road,1.43854,103.70131,29.599999999999998
2025-01-03,S113,Marine Parade Road,1.30648,103.9104,12.200000000000001
2025-01-03,S115,Tuas South Avenue 3,1.29377,103.61843,6.6
2025-01-03,S116,West Coast Highway,1.281,103.754,8.4
2025-01-03,S117,Banyan Road,1.256,103.679,8.2
2025-01-03,S119,Nicoll Highway,1.30105,103.8666,1.4000000000000001
2025-01-03,S121,Old Choa Chu Kang Road,1.37288,103.72244,2.1999999999999997
2025-01-03,S123,Towner Road,1.3214,103.8577,2.4000000000000004
2025-01-03,S201,Clementi Park,1.32311,103.76714,2.8
2025-01-03,S203,Pasir Panjang,1.29164,103.7702,16.482000000000003
2025-01-03,S207,Bedok Road,1.32485,103.95836,3.417
2025-01-03,S208,Changi East Close,1.3136,104.00317,0.0
2025-01-03,S209,Yishun Ring Road,1.42111,103.84472,5.252
2025-01-03,S210,Woodlands Centre,1.44003,103.76904,21.305999999999997
2025-01-03,S211,Kranji Road,1.42918,103.75711,32.47999000000001
2025-01-03,S213,Coronation Walk,1.32427,103.8097,12.2
2025-01-03,S214,Tanjong Rhu,1.29911,103.88289,3.5460000000000003
2025-01-03,S215,Geylang East Central,1.32785,103.88899,17.863999999999997
2025-01-03,S216,Ang Mo Kio Avenue 10,1.36019,103.85335,1.428
2025-01-03,S217,Bishan Street 13,1.35041,103.85526,3.5460000000000003
2025-01-03,S218,Bukit Batok Street 34,1.36491,103.75065,3.876
2025-01-03,S219,Yio Chu Kang Road,1.37999,103.87643,0.402
2025-01-03,S220,Compassvale Lane,1.38666,103.89797,0.203
2025-01-03,S221,Hougang Avenue 1,1.35691,103.89088,1.98
2025-01-03,S222,Henderson Road,1.28987,103.82364,12.06
2025-01-03,S223,Margaret Drive,1.29984,103.80264,15.427999999999999
2025-01-03,S224,Airport Boulevard,1.34392,103.98409,0.0
2025-01-03,S226,Malan Road,1.27472,103.80389,11.0
2025-01-03,S227,Woodlands Drive 62,1.43944,103.80389,4.444
2025-01-03,S228,Jurong West Street 73,1.34703,103.70073,5.346
2025-01-03,S229,Jurong West Street 42,1.35167,103.72195,6.090000000000001
2025-01-03,S230,West Coast Road,1.30167,103.76444,8.799999999999999
2025-01-03,S24,Upper Changi Road North,1.3678,103.9826,0.0
2025-01-03,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2025-01-03,S33,Jurong Pier Road,1.3081,103.71,12.2
2025-01-03,S35,Old Toh Tuck Road,1.3329,103.7556,3.6000000000000005
2025-01-03,S40,Mandai Lake Road,1.4044,103.78962,14.399999999999999
2025-01-03,S43,Kim Chuan Road,1.3399,103.8878,9.799999999999999
2025-01-03,S44,Nanyang Avenue,1.34583,103.68166,0.0
2025-01-03,S50,Clementi Road,1.3337,103.7768,10.200000000000001
2025-01-03,S60,Sentosa,1.25,103.8279,5.6000000000000005
2025-01-03,S64,Bukit Panjang Road,1.3824,103.7603,14.4
2025-01-03,S66,Kranji Way,1.4387,103.7363,46.39999
2025-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,7.800000000000002
2025-01-03,S71,Kent Ridge Road,1.2923,103.7815,19.0
2025-01-03,S77,Alexandra Road,1.2937,103.8125,11.6
2025-01-03,S78,Poole Road,1.30703,103.89067,9.200000000000003
2025-01-03,S79,Somerset Road,1.3004,103.8372,5.000000000000001
2025-01-03,S81,Punggol Central,1.4029,103.9092,0.0
2025-01-03,S84,Simei Avenue,1.3437,103.9444,0.6000000000000001
2025-01-03,S88,Toa Payoh North,1.3427,103.8482,1.5999999999999999
2025-01-03,S89,Tuas Road,1.31985,103.66162,4.3999999999999995
2025-01-03,S90,Bukit Timah Road,1.3191,103.8191,7.6000000000000005
2025-01-03,S900,Seletar Aerospace View,1.41284,103.86922,2.2
2025-01-03,S92,South Buona Vista Road,1.2841,103.7886,19.200000000000003
2025-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2025-01-04,S06,Paya Lebar,1.3524,103.9007,0.2
2025-01-04,S07,Lornie Road,1.3415,103.8334,0.0
2025-01-04,S08,Upper Thomson Road,1.3701,103.8271,0.0
2025-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2025-01-04,S106,Pulau Ubin,1.4168,103.9673,0.4
2025-01-04,S107,East Coast Parkway,1.3135,103.9625,2.2
2025-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2025-01-04,S111,Scotts Road,1.31055,103.8365,0.2
2025-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2025-01-04,S113,Marine Parade Road,1.30648,103.9104,0.0
2025-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2025-01-04,S116,West Coast Highway,1.281,103.754,0.0
2025-01-04,S117,Banyan Road,1.256,103.679,0.0
2025-01-04,S119,Nicoll Highway,1.30105,103.8666,1.0
2025-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2025-01-04,S123,Towner Road,1.3214,103.8577,1.2
2025-01-04,S201,Clementi Park,1.32311,103.76714,0.0
2025-01-04,S203,Pasir Panjang,1.29164,103.7702,0.0
2025-01-04,S207,Bedok Road,1.32485,103.95836,2.01
2025-01-04,S208,Changi East Close,1.3136,104.00317,0.0
2025-01-04,S209,Yishun Ring Road,1.42111,103.84472,0.404
2025-01-04,S210,Woodlands Centre,1.44003,103.76904,0.0
2025-01-04,S211,Kranji Road,1.42918,103.75711,0.0
2025-01-04,S213,Coronation Walk,1.32427,103.8097,0.0
2025-01-04,S214,Tanjong Rhu,1.29911,103.88289,1.7730000000000001
2025-01-04,S215,Geylang East Central,1.32785,103.88899,0.406
2025-01-04,S216,Ang Mo Kio Avenue 10,1.36019,103.85335,0.0
2025-01-04,S217,Bishan Street 13,1.35041,103.85526,0.0
2025-01-04,S218,Bukit Batok Street 34,1.36491,103.75065,0.0
2025-01-04,S219,Yio Chu Kang Road,1.37999,103.87643,0.201
2025-01-04,S220,Compassvale Lane,1.38666,103.89797,0.0
2025-01-04,S221,Hougang Avenue 1,1.35691,103.89088,0.792
2025-01-04,S222,Henderson Road,1.28987,103.82364,1.0050000000000001
2025-01-04,S223,Margaret Drive,1.29984,103.80264,0.0
2025-01-04,S224,Airport Boulevard,1.34392,103.98409,0.0
2025-01-04,S226,Malan Road,1.27472,103.80389,0.0
2025-01-04,S227,Woodlands Drive 62,1.43944,103.80389,0.0
2025-01-04,S228,Jurong West Street 73,1.34703,103.70073,0.0
2025-01-04,S229,Jurong West Street 42,1.35167,103.72195,0.0
2025-01-04,S230,West Coast Road,1.30167,103.76444,0.0
2025-01-04,S24,Upper Changi Road North,1.3678,103.9826,0.2
2025-01-04,S29,Pasir Ris Drive 12,1.387,103.935,1.4
2025-01-04,S33,Jurong Pier Road,1.3081,103.71,0.0
2025-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,3.2
2025-01-04,S40,Mandai Lake Road,1.4044,103.78962,0.4
2025-01-04,S43,Kim Chuan Road,1.3399,103.8878,0.4
2025-01-04,S44,Nanyang Avenue,1.34583,103.68166,0.0
2025-01-04,S50,Clementi Road,1.3337,103.7768,0.2
2025-01-04,S60,Sentosa,1.25,103.8279,0.0
2025-01-04,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2025-01-04,S66,Kranji Way,1.4387,103.7363,0.0
2025-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,0.2
2025-01-04,S71,Kent Ridge Road,1.2923,103.7815,0.0
2025-01-04,S77,Alexandra Road,1.2937,103.8125,0.4
2025-01-04,S78,Poole Road,1.30703,103.89067,0.4
2025-01-04,S79,Somerset Road,1.3004,103.8372,1.0
2025-01-04,S81,Punggol Central,1.4029,103.9092,0.0
2025-01-04,S84,Simei Avenue,1.3437,103.9444,1.2
2025-01-04,S88,Toa Payoh North,1.3427,103.8482,0.0
2025-01-04,S89,Tuas Road,1.31985,103.66162,0.0
2025-01-04,S90,Bukit Timah Road,1.3191,103.8191,0.0
2025-01-04,S900,Seletar Aerospace View,1.41284,103.86922,1.2000000000000002
2025-01-04,S92,South Buona Vista Road,1.2841,103.7886,0.2
2025-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,0.6000000000000001
2025-01-05,S06,Paya Lebar,1.3524,103.9007,0.0
2025-01-05,S07,Lornie Road,1.3415,103.8334,0.4
2025-01-05,S08,Upper Thomson Road,1.3701,103.8271,1.4
2025-01-05,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2025-01-05,S106,Pulau Ubin,1.4168,103.9673,0.0
2025-01-05,S107,East Coast Parkway,1.3135,103.9625,0.0
2025-01-05,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2025-01-05,S111,Scotts Road,1.31055,103.8365,2.0
2025-01-05,S112,Lim Chu Kang Road,1.43854,103.70131,0.6000000000000001
2025-01-05,S113,Marine Parade Road,1.30648,103.9104,0.0
2025-01-05,S115,Tuas South Avenue 3,1.29377,103.61843,1.6
2025-01-05,S116,West Coast Highway,1.281,103.754,70.20000999999999
2025-01-05,S117,Banyan Road,1.256,103.679,16.8
2025-01-05,S119,Nicoll Highway,1.30105,103.8666,0.8
2025-01-05,S121,Old Choa Chu Kang Road,1.37288,103.72244,2.5999999999999996
2025-01-05,S123,Towner Road,1.3214,103.8577,0.0
2025-01-05,S201,Clementi Park,1.32311,103.76714,3.400000000000001
2025-01-05,S203,Pasir Panjang,1.29164,103.7702,64.521
2025-01-05,S207,Bedok Road,1.32485,103.95836,0.0
2025-01-05,S208,Changi East Close,1.3136,104.00317,0.0
2025-01-05,S209,Yishun Ring Road,1.42111,103.84472,0.0
2025-01-05,S210,Woodlands Centre,1.44003,103.76904,0.201
2025-01-05,S211,Kranji Road,1.42918,103.75711,0.0
2025-01-05,S213,Coronation Walk,1.32427,103.8097,1.2
2025-01-05,S214,Tanjong Rhu,1.29911,103.88289,0.0
2025-01-05,S215,Geylang East Central,1.32785,103.88899,0.0
2025-01-05,S216,Ang Mo Kio Avenue 10,1.36019,103.85335,0.0
2025-01-05,S217,Bishan Street 13,1.35041,103.85526,0.197
2025-01-05,S218,Bukit Batok Street 34,1.36491,103.75065,7.140000000000001
2025-01-05,S219,Yio Chu Kang Road,1.37999,103.87643,0.0
2025-01-05,S220,Compassvale Lane,1.38666,103.89797,0.0
2025-01-05,S221,Hougang Avenue 1,1.35691,103.89088,0.0
2025-01-05,S222,Henderson Road,1.28987,103.82364,19.698
2025-01-05,S223,Margaret Drive,1.29984,103.80264,10.758999999999999
2025-01-05,S224,Airport Boulevard,1.34392,103.98409,0.0
2025-01-05,S226,Malan Road,1.27472,103.80389,62.800000000000004
2025-01-05,S227,Woodlands Drive 62,1.43944,103.80389,0.0
2025-01-05,S228,Jurong West Street 73,1.34703,103.70073,0.396
2025-01-05,S229,Jurong West Street 42,1.35167,103.72195,0.406
2025-01-05,S230,West Coast Road,1.30167,103.76444,26.999999999999996
2025-01-05,S24,Upper Changi Road North,1.3678,103.9826,0.0
2025-01-05,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2025-01-05,S33,Jurong Pier Road,1.3081,103.71,0.2
2025-01-05,S35,Old Toh Tuck Road,1.3329,103.7556,1.2
2025-01-05,S40,Mandai Lake Road,1.4044,103.78962,0.0
2025-01-05,S43,Kim Chuan Road,1.3399,103.8878,0.0
2025-01-05,S44,Nanyang Avenue,1.34583,103.68166,0.0
2025-01-05,S50,Clementi Road,1.3337,103.7768,2.8
2025-01-05,S60,Sentosa,1.25,103.8279,86.59999999999998
2025-01-05,S64,Bukit Panjang Road,1.3824,103.7603,3.2
2025-01-05,S66,Kranji Way,1.4387,103.7363,0.0
2025-01-05,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2025-01-05,S71,Kent Ridge Road,1.2923,103.7815,54.39998
2025-01-05,S77,Alexandra Road,1.2937,103.8125,20.999999999999996
2025-01-05,S78,Poole Road,1.30703,103.89067,0.0
2025-01-05,S79,Somerset Road,1.3004,103.8372,2.6
2025-01-05,S81,Punggol Central,1.4029,103.9092,0.0
2025-01-05,S84,Simei Avenue,1.3437,103.9444,0.0
2025-01-05,S88,Toa Payoh North,1.3427,103.8482,0.6000000000000001
2025-01-05,S89,Tuas Road,1.31985,103.66162,0.0
2025-01-05,S90,Bukit Timah Road,1.3191,103.8191,2.6000000000000005
2025-01-05,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2025-01-05,S92,South Buona Vista Road,1.2841,103.7886,55.400000000000006
2025-01-05,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2025-01-06,S06,Paya Lebar,1.3524,103.9007,0.0
2025-01-06,S07,Lornie Road,1.3415,103.8334,0.0
2025-01-06,S08,Upper Thomson Road,1.3701,103.8271,0.0
2025-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2025-01-06,S106,Pulau Ubin,1.4168,103.9673,0.0
2025-01-06,S107,East Coast Parkway,1.3135,103.9625,0.0
2025-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2025-01-06,S111,Scotts Road,1.31055,103.8365,0.0
2025-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2025-01-06,S113,Marine Parade Road,1.30648,103.9104,0.4
2025-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2025-01-06,S116,West Coast Highway,1.281,103.754,0.0
2025-01-06,S117,Banyan Road,1.256,103.679,0.0
2025-01-06,S119,Nicoll Highway,1.30105,103.8666,0.0
2025-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2025-01-06,S123,Towner Road,1.3214,103.8577,0.2
2025-01-06,S201,Clementi Park,1.32311,103.76714,0.0
2025-01-06,S203,Pasir Panjang,1.29164,103.7702,0.0
2025-01-06,S207,Bedok Road,1.32485,103.95836,0.0
2025-01-06,S208,Changi East Close,1.3136,104.00317,0.0
2025-01-06,S209,Yishun Ring Road,1.42111,103.84472,0.0
2025-01-06,S210,Woodlands Centre,1.44003,103.76904,0.0
2025-01-06,S211,Kranji Road,1.42918,103.75711,0.0
2025-01-06,S213,Coronation Walk,1.32427,103.8097,0.0
2025-01-06,S214,Tanjong Rhu,1.29911,103.88289,0.0
2025-01-06,S215,Geylang East Central,1.32785,103.88899,0.203
2025-01-06,S216,Ang Mo Kio Avenue 10,1.36019,103.85335,0.612
2025-01-06,S217,Bishan Street 13,1.35041,103.85526,2.364
2025-01-06,S218,Bukit Batok Street 34,1.36491,103.75065,0.0
2025-01-06,S219,Yio Chu Kang Road,1.37999,103.87643,1.005
2025-01-06,S220,Compassvale Lane,1.38666,103.89797,0.0
2025-01-06,S221,Hougang Avenue 1,1.35691,103.89088,1.782
2025-01-06,S222,Henderson Road,1.28987,103.82364,0.0
2025-01-06,S223,Margaret Drive,1.29984,103.80264,0.0
2025-01-06,S224,Airport Boulevard,1.34392,103.98409,0.0
2025-01-06,S226,Malan Road,1.27472,103.80389,0.0
2025-01-06,S227,Woodlands Drive 62,1.43944,103.80389,0.0
2025-01-06,S228,Jurong West Street 73,1.34703,103.70073,0.0
2025-01-06,S229,Jurong West Street 42,1.35167,103.72195,0.0
2025-01-06,S230,West Coast Road,1.30167,103.76444,0.0
2025-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.0
2025-01-06,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2025-01-06,S33,Jurong Pier Road,1.3081,103.71,1.0
2025-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2025-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.0
2025-01-06,S43,Kim Chuan Road,1.3399,103.8878,0.0
2025-01-06,S44,Nanyang Avenue,1.34583,103.68166,0.2
2025-01-06,S50,Clementi Road,1.3337,103.7768,0.0
2025-01-06,S60,Sentosa,1.25,103.8279,1.2000000000000002
2025-01-06,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2025-01-06,S66,Kranji Way,1.4387,103.7363,0.0
2025-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2025-01-06,S71,Kent Ridge Road,1.2923,103.7815,0.0
2025-01-06,S77,Alexandra Road,1.2937,103.8125,0.0
2025-01-06,S78,Poole Road,1.30703,103.89067,0.0
2025-01-06,S79,Somerset Road,1.3004,103.8372,0.0
2025-01-06,S81,Punggol Central,1.4029,103.9092,0.0
2025-01-06,S84,Simei Avenue,1.3437,103.9444,0.0
2025-01-06,S88,Toa Payoh North,1.3427,103.8482,0.8
2025-01-06,S89,Tuas Road,1.31985,103.66162,0.0
2025-01-06,S90,Bukit Timah Road,1.3191,103.8191,0.0
2025-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2025-01-06,S92,South Buona Vista Road,1.2841,103.7886,0.4
2025-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2025-01-07,S06,Paya Lebar,1.3524,103.9007,0.0
2025-01-07,S07,Lornie Road,1.3415,103.8334,0.0
2025-01-07,S08,Upper Thomson Road,1.3701,103.8271,0.0
2025-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,0.2
2025-01-07,S106,Pulau Ubin,1.4168,103.9673,0.0
2025-01-07,S107,East Coast Parkway,1.3135,103.9625,0.0
2025-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.4
2025-01-07,S111,Scotts Road,1.31055,103.8365,0.0
2025-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,0.2
2025-01-07,S113,Marine Parade Road,1.30648,103.9104,0.2
2025-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,0.4
2025-01-07,S116,West Coast Highway,1.281,103.754,0.8
2025-01-07,S117,Banyan Road,1.256,103.679,14.2
2025-01-07,S119,Nicoll Highway,1.30105,103.8666,0.0
2025-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2025-01-07,S123,Towner Road,1.3214,103.8577,0.0
2025-01-07,S201,Clementi Park,1.32311,103.76714,0.0
2025-01-07,S203,Pasir Panjang,1.29164,103.7702,0.0
2025-01-07,S207,Bedok Road,1.32485,103.95836,0.0
2025-01-07,S208,Changi East Close,1.3136,104.00317,0.0
2025-01-07,S209,Yishun Ring Road,1.42111,103.84472,1.818
2025-01-07,S210,Woodlands Centre,1.44003,103.76904,0.603
2025-01-07,S211,Kranji Road,1.42918,103.75711,0.0
2025-01-07,S213,Coronation Walk,1.32427,103.8097,0.0
2025-01-07,S214,Tanjong Rhu,1.29911,103.88289,0.0
2025-01-07,S215,Geylang East Central,1.32785,103.88899,0.0
