day,station_id,station_name,latitude,longitude,total_rainfall
2020-01-01,S82,Tuas West Road,1.3247,103.6351,0.2
2020-01-01,S24,Upper Changi Road North,1.3678,103.9826,0.0
2020-01-01,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2020-01-01,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-01,S08,Upper Thomson Road,1.3701,103.8271,0.0
2020-01-01,S116,West Coast Highway,1.281,103.754,0.0
2020-01-01,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2020-01-01,S100,Woodlands Road,1.4172,103.74855,0.0
2020-01-01,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2020-01-01,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-02,S105,Admiralty Road West,1.45817,103.79525,0.0
2020-01-02,S77,Alexandra Road,1.2937,103.8125,0.0
2020-01-02,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2020-01-02,S117,Banyan Road,1.256,103.679,0.0
2020-01-02,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2020-01-02,S90,Bukit Timah Road,1.3191,103.8191,0.0
2020-01-02,S61,Chai Chee Street,1.323,103.9217,0.0
2020-01-02,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2020-01-02,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2020-01-02,S50,Clementi Road,1.3337,103.7768,0.0
2020-01-02,S107,East Coast Parkway,1.3135,103.9625,0.0
2020-01-02,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2020-01-02,S118,Handy Road,1.2994,103.8461,0.0
2020-01-02,S120,Holland Road,1.30874,103.818,0.0
2020-01-02,S33,Jurong Pier Road,1.3081,103.71,0.0
2020-01-02,S71,Kent Ridge Road,1.2923,103.7815,0.0
2020-01-02,S43,Kim Chuan Road,1.3399,103.8878,0.0
2020-01-02,S66,Kranji Way,1.4387,103.7363,0.0
2020-01-02,S112,Lim Chu Kang Road,1.43854,103.70131,0.6
2020-01-02,S07,Lornie Road,1.3415,103.8334,0.0
2020-01-02,S40,Mandai Lake Road,1.4044,103.78962,0.0
2020-01-02,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2020-01-02,S113,Marine Parade Road,1.30648,103.9104,0.0
2020-01-02,S44,Nanyang Avenue,1.34583,103.68166,0.0
2020-01-02,S119,Nicoll Highway,1.30105,103.8666,0.0
2020-01-02,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2020-01-02,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2020-01-02,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2020-01-02,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2020-01-02,S78,Poole Road,1.30703,103.89067,0.0
2020-01-02,S106,Pulau Ubin,1.4168,103.9673,0.0
2020-01-02,S81,Punggol Central,1.4029,103.9092,0.0
2020-01-02,S111,Scotts Road,1.31055,103.8365,0.0
2020-01-02,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2020-01-02,S122,Sembawang Road,1.41731,103.8249,0.0
2020-01-02,S46,Sime Road,1.3416,103.8106,0.0
2020-01-02,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-02,S79,Somerset Road,1.3004,103.8372,0.0
2020-01-02,S92,South Buona Vista Road,1.2841,103.7886,0.0
2020-01-02,S88,Toa Payoh North,1.3427,103.8482,0.0
2020-01-02,S89,Tuas Road,1.31985,103.66162,0.0
2020-01-02,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2020-01-02,S82,Tuas West Road,1.3247,103.6351,0.0
2020-01-02,S24,Upper Changi Road North,1.3678,103.9826,0.0
2020-01-02,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2020-01-02,S08,Upper Thomson Road,1.3701,103.8271,0.0
2020-01-02,S116,West Coast Highway,1.281,103.754,0.0
2020-01-02,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2020-01-02,S100,Woodlands Road,1.4172,103.74855,0.0
2020-01-02,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2020-01-02,S60,Sentosa,1.25,103.8279,0.0
2020-01-02,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-03,S105,Admiralty Road West,1.45817,103.79525,0.0
2020-01-03,S77,Alexandra Road,1.2937,103.8125,1.7999999999999998
2020-01-03,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.2
2020-01-03,S117,Banyan Road,1.256,103.679,0.0
2020-01-03,S64,Bukit Panjang Road,1.3824,103.7603,1.0
2020-01-03,S90,Bukit Timah Road,1.3191,103.8191,0.4
2020-01-03,S61,Chai Chee Street,1.323,103.9217,0.6000000000000001
2020-01-03,S114,Choa Chu Kang Avenue 4,1.38,103.73,1.4000000000000001
2020-01-03,S11,Choa Chu Kang Road,1.3746,103.6938,1.6
2020-01-03,S50,Clementi Road,1.3337,103.7768,0.0
2020-01-03,S107,East Coast Parkway,1.3135,103.9625,0.2
2020-01-03,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2020-01-03,S118,Handy Road,1.2994,103.8461,0.2
2020-01-03,S120,Holland Road,1.30874,103.818,1.7999999999999998
2020-01-03,S33,Jurong Pier Road,1.3081,103.71,0.6000000000000001
2020-01-03,S71,Kent Ridge Road,1.2923,103.7815,0.0
2020-01-03,S43,Kim Chuan Road,1.3399,103.8878,0.0
2020-01-03,S66,Kranji Way,1.4387,103.7363,5.000000000000001
2020-01-03,S112,Lim Chu Kang Road,1.43854,103.70131,0.6000000000000001
2020-01-03,S07,Lornie Road,1.3415,103.8334,0.2
2020-01-03,S40,Mandai Lake Road,1.4044,103.78962,0.0
2020-01-03,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2020-01-03,S113,Marine Parade Road,1.30648,103.9104,1.2
2020-01-03,S44,Nanyang Avenue,1.34583,103.68166,2.8
2020-01-03,S119,Nicoll Highway,1.30105,103.8666,0.0
2020-01-03,S121,Old Choa Chu Kang Road,1.37288,103.72244,2.4000000000000004
2020-01-03,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2020-01-03,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2020-01-03,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2020-01-03,S78,Poole Road,1.30703,103.89067,0.0
2020-01-03,S106,Pulau Ubin,1.4168,103.9673,0.0
2020-01-03,S81,Punggol Central,1.4029,103.9092,0.0
2020-01-03,S111,Scotts Road,1.31055,103.8365,1.8
2020-01-03,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2020-01-03,S122,Sembawang Road,1.41731,103.8249,0.0
2020-01-03,S60,Sentosa,1.25,103.8279,0.4
2020-01-03,S46,Sime Road,1.3416,103.8106,0.0
2020-01-03,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-03,S79,Somerset Road,1.3004,103.8372,1.4
2020-01-03,S92,South Buona Vista Road,1.2841,103.7886,0.0
2020-01-03,S88,Toa Payoh North,1.3427,103.8482,1.4
2020-01-03,S89,Tuas Road,1.31985,103.66162,2.2
2020-01-03,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2020-01-03,S82,Tuas West Road,1.3247,103.6351,0.0
2020-01-03,S24,Upper Changi Road North,1.3678,103.9826,0.0
2020-01-03,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2020-01-03,S08,Upper Thomson Road,1.3701,103.8271,0.2
2020-01-03,S116,West Coast Highway,1.281,103.754,0.0
2020-01-03,S104,Woodlands Avenue 9,1.44387,103.78538,0.2
2020-01-03,S100,Woodlands Road,1.4172,103.74855,2.0
2020-01-03,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2020-01-03,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-04,S105,Admiralty Road West,1.45817,103.79525,7.4
2020-01-04,S77,Alexandra Road,1.2937,103.8125,3.6
2020-01-04,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,1.4000000000000001
2020-01-04,S117,Banyan Road,1.256,103.679,0.0
2020-01-04,S64,Bukit Panjang Road,1.3824,103.7603,3.8000000000000003
2020-01-04,S90,Bukit Timah Road,1.3191,103.8191,4.0
2020-01-04,S61,Chai Chee Street,1.323,103.9217,0.4
2020-01-04,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.8
2020-01-04,S11,Choa Chu Kang Road,1.3746,103.6938,0.2
2020-01-04,S50,Clementi Road,1.3337,103.7768,3.4
2020-01-04,S107,East Coast Parkway,1.3135,103.9625,0.0
2020-01-04,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.609
2020-01-04,S118,Handy Road,1.2994,103.8461,0.6000000000000001
2020-01-04,S120,Holland Road,1.30874,103.818,5.0
2020-01-04,S33,Jurong Pier Road,1.3081,103.71,0.6000000000000001
2020-01-04,S71,Kent Ridge Road,1.2923,103.7815,0.4
2020-01-04,S43,Kim Chuan Road,1.3399,103.8878,0.8
2020-01-04,S66,Kranji Way,1.4387,103.7363,0.2
2020-01-04,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2020-01-04,S07,Lornie Road,1.3415,103.8334,4.6
2020-01-04,S40,Mandai Lake Road,1.4044,103.78962,4.6
2020-01-04,S108,Marina Gardens Drive,1.2799,103.8703,0.8
2020-01-04,S113,Marine Parade Road,1.30648,103.9104,0.2
2020-01-04,S44,Nanyang Avenue,1.34583,103.68166,0.2
2020-01-04,S119,Nicoll Highway,1.30105,103.8666,1.8
2020-01-04,S121,Old Choa Chu Kang Road,1.37288,103.72244,2.0
2020-01-04,S35,Old Toh Tuck Road,1.3329,103.7556,2.0
2020-01-04,S29,Pasir Ris Drive 12,1.387,103.935,0.8
2020-01-04,S94,Pasir Ris Street 51,1.3662,103.9528,0.2
2020-01-04,S78,Poole Road,1.30703,103.89067,0.6000000000000001
2020-01-04,S106,Pulau Ubin,1.4168,103.9673,0.0
2020-01-04,S81,Punggol Central,1.4029,103.9092,2.2
2020-01-04,S111,Scotts Road,1.31055,103.8365,1.4000000000000001
2020-01-04,S900,Seletar Aerospace View,1.41284,103.86922,0.4
2020-01-04,S122,Sembawang Road,1.41731,103.8249,0.2
2020-01-04,S60,Sentosa,1.25,103.8279,1.0
2020-01-04,S46,Sime Road,1.3416,103.8106,1.2000000000000002
2020-01-04,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-04,S79,Somerset Road,1.3004,103.8372,0.8
2020-01-04,S92,South Buona Vista Road,1.2841,103.7886,1.0
2020-01-04,S88,Toa Payoh North,1.3427,103.8482,0.4
2020-01-04,S89,Tuas Road,1.31985,103.66162,0.4
2020-01-04,S115,Tuas South Avenue 3,1.29377,103.61843,0.6000000000000001
2020-01-04,S82,Tuas West Road,1.3247,103.6351,4.800000000000001
2020-01-04,S24,Upper Changi Road North,1.3678,103.9826,0.0
2020-01-04,S69,Upper Peirce Reservoir Park,1.37,103.805,0.8
2020-01-04,S08,Upper Thomson Road,1.3701,103.8271,1.6
2020-01-04,S116,West Coast Highway,1.281,103.754,2.2
2020-01-04,S104,Woodlands Avenue 9,1.44387,103.78538,7.000000000000001
2020-01-04,S100,Woodlands Road,1.4172,103.74855,0.6000000000000001
2020-01-04,S91,Yishun Avenue 5,1.4301,103.8308,0.2
2020-01-04,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-05,S105,Admiralty Road West,1.45817,103.79525,0.0
2020-01-05,S77,Alexandra Road,1.2937,103.8125,0.0
2020-01-05,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2020-01-05,S117,Banyan Road,1.256,103.679,0.0
2020-01-05,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2020-01-05,S90,Bukit Timah Road,1.3191,103.8191,0.0
2020-01-05,S61,Chai Chee Street,1.323,103.9217,0.0
2020-01-05,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2020-01-05,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2020-01-05,S50,Clementi Road,1.3337,103.7768,0.0
2020-01-05,S107,East Coast Parkway,1.3135,103.9625,0.0
2020-01-05,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2020-01-05,S118,Handy Road,1.2994,103.8461,0.0
2020-01-05,S120,Holland Road,1.30874,103.818,0.0
2020-01-05,S33,Jurong Pier Road,1.3081,103.71,0.0
2020-01-05,S71,Kent Ridge Road,1.2923,103.7815,0.0
2020-01-05,S43,Kim Chuan Road,1.3399,103.8878,0.0
2020-01-05,S66,Kranji Way,1.4387,103.7363,0.0
2020-01-05,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2020-01-05,S07,Lornie Road,1.3415,103.8334,0.0
2020-01-05,S40,Mandai Lake Road,1.4044,103.78962,0.0
2020-01-05,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2020-01-05,S113,Marine Parade Road,1.30648,103.9104,0.0
2020-01-05,S44,Nanyang Avenue,1.34583,103.68166,0.0
2020-01-05,S119,Nicoll Highway,1.30105,103.8666,0.0
2020-01-05,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2020-01-05,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2020-01-05,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2020-01-05,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2020-01-05,S78,Poole Road,1.30703,103.89067,0.0
2020-01-05,S106,Pulau Ubin,1.4168,103.9673,0.0
2020-01-05,S81,Punggol Central,1.4029,103.9092,0.0
2020-01-05,S111,Scotts Road,1.31055,103.8365,0.0
2020-01-05,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2020-01-05,S122,Sembawang Road,1.41731,103.8249,0.0
2020-01-05,S60,Sentosa,1.25,103.8279,0.0
2020-01-05,S46,Sime Road,1.3416,103.8106,0.0
2020-01-05,S79,Somerset Road,1.3004,103.8372,0.0
2020-01-05,S92,South Buona Vista Road,1.2841,103.7886,0.0
2020-01-05,S88,Toa Payoh North,1.3427,103.8482,0.0
2020-01-05,S89,Tuas Road,1.31985,103.66162,0.0
2020-01-05,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2020-01-05,S82,Tuas West Road,1.3247,103.6351,0.0
2020-01-05,S24,Upper Changi Road North,1.3678,103.9826,0.0
2020-01-05,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2020-01-05,S08,Upper Thomson Road,1.3701,103.8271,0.0
2020-01-05,S116,West Coast Highway,1.281,103.754,0.0
2020-01-05,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2020-01-05,S100,Woodlands Road,1.4172,103.74855,0.0
2020-01-05,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2020-01-05,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-05,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-06,S105,Admiralty Road West,1.45817,103.79525,7.000000000000001
2020-01-06,S77,Alexandra Road,1.2937,103.8125,7.4
2020-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,19.4
2020-01-06,S117,Banyan Road,1.256,103.679,9.600000000000001
2020-01-06,S64,Bukit Panjang Road,1.3824,103.7603,3.4
2020-01-06,S90,Bukit Timah Road,1.3191,103.8191,7.600000000000001
2020-01-06,S61,Chai Chee Street,1.323,103.9217,29.8
2020-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,7.2
2020-01-06,S11,Choa Chu Kang Road,1.3746,103.6938,8.2
2020-01-06,S50,Clementi Road,1.3337,103.7768,2.8000000000000003
2020-01-06,S107,East Coast Parkway,1.3135,103.9625,15.0
2020-01-06,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,13.804
2020-01-06,S118,Handy Road,1.2994,103.8461,13.8
2020-01-06,S120,Holland Road,1.30874,103.818,8.000000000000002
2020-01-06,S33,Jurong Pier Road,1.3081,103.71,8.8
2020-01-06,S71,Kent Ridge Road,1.2923,103.7815,2.2
2020-01-06,S43,Kim Chuan Road,1.3399,103.8878,14.2
2020-01-06,S66,Kranji Way,1.4387,103.7363,8.600000000000001
2020-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,4.0
2020-01-06,S07,Lornie Road,1.3415,103.8334,13.2
2020-01-06,S40,Mandai Lake Road,1.4044,103.78962,4.0
2020-01-06,S108,Marina Gardens Drive,1.2799,103.8703,9.799999999999999
2020-01-06,S113,Marine Parade Road,1.30648,103.9104,21.199999999999996
2020-01-06,S44,Nanyang Avenue,1.34583,103.68166,11.399999999999999
2020-01-06,S119,Nicoll Highway,1.30105,103.8666,14.399999999999999
2020-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,9.2
2020-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,3.1999999999999997
2020-01-06,S29,Pasir Ris Drive 12,1.387,103.935,10.400000000000002
2020-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,14.400000000000002
2020-01-06,S78,Poole Road,1.30703,103.89067,16.599999999999998
2020-01-06,S106,Pulau Ubin,1.4168,103.9673,6.6000000000000005
2020-01-06,S81,Punggol Central,1.4029,103.9092,13.8
2020-01-06,S111,Scotts Road,1.31055,103.8365,10.2
2020-01-06,S900,Seletar Aerospace View,1.41284,103.86922,17.8
2020-01-06,S122,Sembawang Road,1.41731,103.8249,10.200000000000003
2020-01-06,S60,Sentosa,1.25,103.8279,6.000000000000001
2020-01-06,S46,Sime Road,1.3416,103.8106,9.000000000000002
2020-01-06,S79,Somerset Road,1.3004,103.8372,11.399999999999999
2020-01-06,S92,South Buona Vista Road,1.2841,103.7886,2.8000000000000003
2020-01-06,S88,Toa Payoh North,1.3427,103.8482,16.8
2020-01-06,S89,Tuas Road,1.31985,103.66162,14.599999999999998
2020-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,1.4
2020-01-06,S82,Tuas West Road,1.3247,103.6351,5.6000000000000005
2020-01-06,S24,Upper Changi Road North,1.3678,103.9826,10.600000000000001
2020-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,11.400000000000002
2020-01-06,S08,Upper Thomson Road,1.3701,103.8271,9.799999999999999
2020-01-06,S116,West Coast Highway,1.281,103.754,2.4000000000000004
2020-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,4.800000000000001
2020-01-06,S100,Woodlands Road,1.4172,103.74855,5.4
2020-01-06,S91,Yishun Avenue 5,1.4301,103.8308,15.200000000000001
2020-01-06,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-06,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2020-01-07,S105,Admiralty Road West,1.45817,103.79525,2.4
2020-01-07,S77,Alexandra Road,1.2937,103.8125,5.600000000000002
2020-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,2.8000000000000007
2020-01-07,S117,Banyan Road,1.256,103.679,2.6000000000000005
2020-01-07,S64,Bukit Panjang Road,1.3824,103.7603,2.1999999999999997
2020-01-07,S90,Bukit Timah Road,1.3191,103.8191,5.0
2020-01-07,S61,Chai Chee Street,1.323,103.9217,1.9999999999999998
2020-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,2.6
2020-01-07,S11,Choa Chu Kang Road,1.3746,103.6938,4.200000000000001
2020-01-07,S50,Clementi Road,1.3337,103.7768,2.6
2020-01-07,S107,East Coast Parkway,1.3135,103.9625,3.600000000000001
2020-01-07,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,2.0300000000000002
2020-01-07,S118,Handy Road,1.2994,103.8461,3.0000000000000004
2020-01-07,S120,Holland Road,1.30874,103.818,5.2
2020-01-07,S33,Jurong Pier Road,1.3081,103.71,1.9999999999999998
2020-01-07,S71,Kent Ridge Road,1.2923,103.7815,3.4000000000000012
2020-01-07,S43,Kim Chuan Road,1.3399,103.8878,1.5999999999999999
2020-01-07,S66,Kranji Way,1.4387,103.7363,3.6000000000000005
2020-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,5.400000000000002
2020-01-07,S07,Lornie Road,1.3415,103.8334,1.7999999999999998
2020-01-07,S40,Mandai Lake Road,1.4044,103.78962,2.6
2020-01-07,S108,Marina Gardens Drive,1.2799,103.8703,3.0000000000000004
2020-01-07,S113,Marine Parade Road,1.30648,103.9104,1.5999999999999999
2020-01-07,S44,Nanyang Avenue,1.34583,103.68166,3.400000000000001
2020-01-07,S119,Nicoll Highway,1.30105,103.8666,5.8000000000000025
2020-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,3.4000000000000012
2020-01-07,S35,Old Toh Tuck Road,1.3329,103.7556,2.1999999999999997
2020-01-07,S29,Pasir Ris Drive 12,1.387,103.935,3.4000000000000004
2020-01-07,S94,Pasir Ris Street 51,1.3662,103.9528,3.600000000000001
2020-01-07,S78,Poole Road,1.30703,103.89067,1.9999999999999998
2020-01-07,S106,Pulau Ubin,1.4168,103.9673,4.6000000000000005
2020-01-07,S81,Punggol Central,1.4029,103.9092,2.4
2020-01-07,S111,Scotts Road,1.31055,103.8365,2.6
2020-01-07,S900,Seletar Aerospace View,1.41284,103.86922,1.8
2020-01-07,S122,Sembawang Road,1.41731,103.8249,1.2
2020-01-07,S60,Sentosa,1.25,103.8279,2.6
2020-01-07,S46,Sime Road,1.3416,103.8106,7.400000000000003
2020-01-07,S79,Somerset Road,1.3004,103.8372,3.0000000000000004
2020-01-07,S92,South Buona Vista Road,1.2841,103.7886,4.200000000000001
2020-01-07,S88,Toa Payoh North,1.3427,103.8482,2.2
2020-01-07,S123,Towner Road,1.3214,103.8577,0.0
2020-01-07,S89,Tuas Road,1.31985,103.66162,4.000000000000001
2020-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,4.600000000000002
2020-01-07,S82,Tuas West Road,1.3247,103.6351,6.600000000000002
2020-01-07,S24,Upper Changi Road North,1.3678,103.9826,5.200000000000002
2020-01-07,S69,Upper Peirce Reservoir Park,1.37,103.805,8.000000000000002
2020-01-07,S08,Upper Thomson Road,1.3701,103.8271,2.4000000000000004
2020-01-07,S116,West Coast Highway,1.281,103.754,2.4000000000000004
2020-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,1.9999999999999998
2020-01-07,S100,Woodlands Road,1.4172,103.74855,3.2
2020-01-07,S91,Yishun Avenue 5,1.4301,103.8308,1.2
2020-01-07,S84,Simei Avenue,1.3437,103.9444,0.0
2020-01-08,S77,Alexandra Road,1.2937,103.8125,0.4
2020-01-08,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2020-01-08,S117,Banyan Road,1.256,103.679,0.4
2020-01-08,S64,Bukit Panjang Road,1.3824,103.7603,3.0000000000000004
2020-01-08,S90,Bukit Timah Road,1.3191,103.8191,0.0
2020-01-08,S61,Chai Chee Street,1.323,103.9217,0.0
2020-01-08,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.2
2020-01-08,S11,Choa Chu Kang Road,1.3746,103.6938,3.0
2020-01-08,S50,Clementi Road,1.3337,103.7768,2.8000000000000003
2020-01-08,S107,East Coast Parkway,1.3135,103.9625,0.0
2020-01-08,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2020-01-08,S118,Handy Road,1.2994,103.8461,0.2
2020-01-08,S120,Holland Road,1.30874,103.818,0.0
2020-01-08,S33,Jurong Pier Road,1.3081,103.71,0.0
2020-01-08,S71,Kent Ridge Road,1.2923,103.7815,0.2
2020-01-08,S43,Kim Chuan Road,1.3399,103.8878,0.0
2020-01-08,S66,Kranji Way,1.4387,103.7363,0.6
2020-01-08,S112,Lim Chu Kang Road,1.43854,103.70131,0.2
2020-01-08,S07,Lornie Road,1.3415,103.8334,0.0
2020-01-08,S40,Mandai Lake Road,1.4044,103.78962,9.799999999999999
2020-01-08,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2020-01-08,S113,Marine Parade Road,1.30648,103.9104,0.0
2020-01-08,S44,Nanyang Avenue,1.34583,103.68166,0.8
2020-01-08,S119,Nicoll Highway,1.30105,103.8666,0.0
2020-01-08,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2020-01-08,S35,Old Toh Tuck Road,1.3329,103.7556,9.4
2020-01-08,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2020-01-08,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2020-01-08,S78,Poole Road,1.30703,103.89067,0.0
2020-01-08,S106,Pulau Ubin,1.4168,103.9673,0.2
2020-01-08,S81,Punggol Central,1.4029,103.9092,0.0
2020-01-08,S111,Scotts Road,1.31055,103.8365,1.4000000000000001
2020-01-08,S900,Seletar Aerospace View,1.41284,103.86922,0.4
2020-01-08,S122,Sembawang Road,1.41731,103.8249,0.0
2020-01-08,S60,Sentosa,1.25,103.8279,0.0
2020-01-08,S46,Sime Road,1.3416,103.8106,0.0
2020-01-08,S79,Somerset Road,1.3004,103.8372,1.6
2020-01-08,S92,South Buona Vista Road,1.2841,103.7886,0.4
2020-01-08,S88,Toa Payoh North,1.3427,103.8482,1.0
2020-01-08,S123,Towner Road,1.3214,103.8577,0.0
2020-01-08,S89,Tuas Road,1.31985,103.66162,5.4
